episode,episode_reward,episode_length,completed_task,success,started_task,cumulative_success_rate,rolling_success_rate,cumulative_start_rate,rolling_start_rate,tonic_dopamine,mean_rpe,mean_abs_rpe,entropy_coef,learning_rate,schedule_progress
923,20.93925,128,1,0,1,0.04875406283856988,0.07,1.0,1.0,-0.0017312110703654679,-0.0010845883381552994,0.0049302929756231606,0.07484210526315789,0.0001896842105263158,0.0736842105263158
924,19.90675,195,1,0,1,0.048701298701298704,0.07,1.0,1.0,0.001200535530556245,-0.0003138122516684234,0.0057057215380482374,0.07484210526315789,0.0001896842105263158,0.0736842105263158
925,-0.6600000000000005,200,0,0,1,0.04864864864864865,0.07,1.0,1.0,0.0020560843119583187,0.0002048590611666441,0.006047065058723092,0.07484210526315789,0.0001896842105263158,0.0736842105263158
926,-0.3236250000000015,200,0,0,1,0.04859611231101512,0.07,1.0,1.0,-3.4013552907498954e-05,-1.3367012841627002e-05,0.005731133033288643,0.07484210526315789,0.0001896842105263158,0.0736842105263158
927,-2.5779374999999995,200,0,0,1,0.04854368932038835,0.07,1.0,1.0,-0.0011761933168983987,0.00011673549213446676,0.00561995905614458,0.07484210526315789,0.0001896842105263158,0.0736842105263158
928,20.214,182,1,0,1,0.04849137931034483,0.07,1.0,1.0,-0.00086173271940381,0.0003816132515203208,0.005507386761950329,0.07484210526315789,0.0001896842105263158,0.0736842105263158
929,-0.24418750000000108,200,0,0,1,0.04843918191603875,0.07,1.0,1.0,-0.0016805936354395798,-0.0005331375179812312,0.004982872321270406,0.07484210526315789,0.0001896842105263158,0.0736842105263158
930,21.037812499999998,88,1,0,1,0.04838709677419355,0.07,1.0,1.0,-0.0015653019664239201,-0.0007373421401716769,0.005035649041179567,0.07484210526315789,0.0001896842105263158,0.0736842105263158
931,-0.5304687500000012,200,0,0,1,0.04833512352309345,0.07,1.0,1.0,-0.0013603905288296792,-0.0012598740153480321,0.004270427759038285,0.07484210526315789,0.0001896842105263158,0.0736842105263158
932,20.5235,133,1,0,1,0.048283261802575105,0.07,1.0,1.0,-0.0005658339136357037,-0.0011834157202392816,0.004516339359804988,0.07484210526315789,0.0001896842105263158,0.0736842105263158
933,-0.6641562500000018,200,0,0,1,0.04823151125401929,0.07,1.0,1.0,0.0006658637050093628,-0.00040119554102420804,0.0052879942432045935,0.07484210526315789,0.0001896842105263158,0.0736842105263158
934,21.430687499999998,93,1,0,1,0.048179871520342615,0.07,1.0,1.0,0.030116133408468977,0.005604872183641419,0.011421972623327748,0.07484210526315789,0.0001896842105263158,0.0736842105263158
935,-2.900000000000001,200,0,0,1,0.0481283422459893,0.07,1.0,1.0,0.010204633437788699,0.005631182753946632,0.011234433362726122,0.07484210526315789,0.0001896842105263158,0.0736842105263158
936,-0.3270000000000019,200,0,0,1,0.04807692307692308,0.07,1.0,1.0,0.003773491383160198,0.0058549333892297,0.011299216191517188,0.07484210526315789,0.0001896842105263158,0.0736842105263158
937,21.065749999999998,131,1,0,1,0.048025613660619,0.07,1.0,1.0,0.003702401188972891,0.006531652470584959,0.012074484384153037,0.07484210526315789,0.0001896842105263158,0.0736842105263158
938,-3.0313749999999997,200,0,0,1,0.04797441364605544,0.065,1.0,1.0,0.00036426139719454836,0.00631435406813398,0.01238362489407882,0.07484210526315789,0.0001896842105263158,0.0736842105263158
939,20.63090625,149,1,0,1,0.04792332268370607,0.06,1.0,1.0,-0.00022245970547557685,0.00570296144625172,0.011539999844972044,0.07521052631578948,0.00019042105263157897,0.06842105263157895
940,-0.8143750000000005,200,0,0,1,0.047872340425531915,0.055,1.0,1.0,-0.0008665835379174352,-0.0002933633814100176,0.005286348462337628,0.07557894736842105,0.0001911578947368421,0.06315789473684211
941,-2.6488124999999987,200,0,0,1,0.04782146652497343,0.055,1.0,1.0,-0.0012792121522898407,-0.000303909087786451,0.005182895487407222,0.07594736842105264,0.00019189473684210528,0.05789473684210526
942,-2.638875000000002,200,0,0,1,0.04777070063694268,0.055,1.0,1.0,-0.0016004552355288833,-0.001311985358595848,0.004876758724451065,0.07594736842105264,0.00019189473684210528,0.05789473684210526
943,20.50978125,161,1,0,1,0.04772004241781548,0.055,1.0,1.0,0.028495145555494546,0.0045897526759654285,0.01067506011761725,0.07594736842105264,0.00019189473684210528,0.05789473684210526
944,-0.649000000000001,200,0,0,1,0.04766949152542373,0.055,1.0,1.0,0.009522652220964394,0.004658292631618679,0.010712566540576517,0.07594736842105264,0.00019189473684210528,0.05789473684210526
945,-0.21718750000000103,200,0,0,1,0.047619047619047616,0.055,1.0,1.0,0.0032490153688640336,0.004679596773115918,0.011063460861565545,0.07594736842105264,0.00019189473684210528,0.05789473684210526
946,-0.5836875000000005,200,0,0,1,0.04756871035940803,0.055,1.0,1.0,0.00038059392093701424,0.004901851667789742,0.011098082405747845,0.07594736842105264,0.00019189473684210528,0.05789473684210526
947,20.77946875,156,1,0,1,0.04751847940865892,0.055,1.0,1.0,0.0005279290252993674,0.00511049083340913,0.011178829121403396,0.07594736842105264,0.00019189473684210528,0.05789473684210526
948,-0.24775000000000139,200,0,0,1,0.04746835443037975,0.055,1.0,1.0,-2.7035576253245646e-05,0.005447962431702763,0.011248176427092403,0.07594736842105264,0.00019189473684210528,0.05789473684210526
949,-0.44862500000000044,200,0,0,1,0.04741833508956796,0.055,1.0,1.0,0.0017790465741986743,3.851798828691244e-06,0.005887063758913427,0.07594736842105264,0.00019189473684210528,0.05789473684210526
950,-3.1153125000000017,200,0,0,1,0.04736842105263158,0.055,1.0,1.0,0.00044526772881286727,0.00016833256324753166,0.005571728056762367,0.07594736842105264,0.00019189473684210528,0.05789473684210526
951,-2.6841562500000005,200,0,0,1,0.0473186119873817,0.055,1.0,1.0,-0.000762159799780391,-0.0001586640200112015,0.0055306072665844115,0.07594736842105264,0.00019189473684210528,0.05789473684210526
952,-0.6294999999999986,200,0,0,1,0.04726890756302521,0.055,1.0,1.0,0.0020526514281517055,0.0003111351481638849,0.006023440642748028,0.07594736842105264,0.00019189473684210528,0.05789473684210526
953,-0.7847812499999999,200,0,0,1,0.0472193074501574,0.055,1.0,1.0,0.0008098096060396601,0.0003885909095406532,0.005616576783359051,0.07594736842105264,0.00019189473684210528,0.05789473684210526
954,-0.4940625000000009,200,0,0,1,0.04716981132075472,0.055,1.0,1.0,-0.00043676256485600116,-0.0002601562365889549,0.004846242282539606,0.07594736842105264,0.00019189473684210528,0.05789473684210526
955,-2.945156249999999,200,0,0,1,0.04712041884816754,0.055,1.0,1.0,-0.0012202489349455643,-0.0004867756781168282,0.004794520404655486,0.07594736842105264,0.00019189473684210528,0.05789473684210526
956,-0.6848749999999986,200,0,0,1,0.04707112970711297,0.055,1.0,1.0,0.0006992199764115811,1.1290221009403468e-06,0.0057920195253100245,0.07594736842105264,0.00019189473684210528,0.05789473684210526
957,-2.9150937500000014,200,0,0,1,0.047021943573667714,0.05,1.0,1.0,-0.00044524266662945074,-0.0006649879340548068,0.005390241810353473,0.07594736842105264,0.00019189473684210528,0.05789473684210526
958,-0.3446875000000008,200,0,0,1,0.04697286012526096,0.05,1.0,1.0,0.0020327862086689063,-0.00019671772071160377,0.006197111051762476,0.07631578947368421,0.00019263157894736842,0.052631578947368425
959,-0.12974999999999973,200,0,0,1,0.04692387904066736,0.05,1.0,1.0,0.0003762247252929922,-0.00010775218741036951,0.006150217408547178,0.07631578947368421,0.00019263157894736842,0.052631578947368425
960,-0.20500000000000146,200,0,0,1,0.046875,0.05,1.0,1.0,-0.0005177764292459175,-6.955114891752601e-06,0.006194947840413079,0.07631578947368421,0.00019263157894736842,0.052631578947368425
961,20.579874999999998,127,1,0,1,0.046826222684703434,0.05,1.0,1.0,0.0008595778835030234,0.0007070700075710192,0.006767134067020379,0.07631578947368421,0.00019263157894736842,0.052631578947368425
962,20.529625,141,1,0,1,0.04677754677754678,0.05,1.0,1.0,0.0027495729293501975,0.0009210120820207521,0.006540186352212913,0.07631578947368421,0.00019263157894736842,0.052631578947368425
963,-3.1498125,200,0,0,1,0.04672897196261682,0.05,1.0,1.0,0.00021950715368995876,0.0009114906875183806,0.006491817812086083,0.07631578947368421,0.00019263157894736842,0.052631578947368425
964,-0.14100000000000168,200,0,0,1,0.046680497925311204,0.045,1.0,1.0,0.0005568574604106622,0.0007427606108831242,0.006634079563315027,0.07631578947368421,0.00019263157894736842,0.052631578947368425
965,-2.5754687499999975,200,0,0,1,0.046632124352331605,0.045,1.0,1.0,-0.0005056082552315257,0.0006211349765071646,0.0066872731571784244,0.07668421052631579,0.00019336842105263159,0.04736842105263158
966,-2.8400000000000016,200,0,0,1,0.046583850931677016,0.045,1.0,1.0,-0.0004929547844857259,0.0001095799021422863,0.005949539259076118,0.07668421052631579,0.00019336842105263159,0.04736842105263158
967,21.4786875,73,1,1,1,0.047569803516028956,0.05,1.0,1.0,-0.0006234677636107942,0.00014735271804966032,0.005976317412918434,0.07668421052631579,0.00019336842105263159,0.04736842105263158
968,-0.48574999999999835,200,0,0,1,0.047520661157024795,0.05,1.0,1.0,7.629254637044228e-05,-0.00014851608127355577,0.005281072594225406,0.07631578947368421,0.00019263157894736842,0.052631578947368425
969,-3.0100000000000007,200,0,0,1,0.047471620227038186,0.05,1.0,1.0,-0.0004479933963020004,-0.0007699203945230693,0.004463258900446817,0.07631578947368421,0.00019263157894736842,0.052631578947368425
970,21.508125,73,1,1,1,0.04845360824742268,0.055,1.0,1.0,0.002177117067180055,8.507387712597846e-06,0.004928410092368722,0.07631578947368421,0.00019263157894736842,0.052631578947368425
971,-3.034656249999999,200,0,0,1,0.04840370751802266,0.055,1.0,1.0,0.00024042258984844354,2.5489216903224588e-05,0.004906571639468894,0.07594736842105264,0.00019189473684210528,0.05789473684210526
972,-0.4268750000000015,200,0,0,1,0.04835390946502058,0.055,1.0,1.0,0.00024114247339996256,0.00016895770910196005,0.004992854912998155,0.07594736842105264,0.00019189473684210528,0.05789473684210526
973,-2.7554062500000005,200,0,0,1,0.048304213771839674,0.055,1.0,1.0,-0.0006896221897904871,-1.181689347140491e-05,0.004650149349821732,0.07594736842105264,0.00019189473684210528,0.05789473684210526
974,-2.540874999999996,200,0,0,1,0.048254620123203286,0.055,1.0,1.0,-0.0011401609680135245,-0.0003840606668964028,0.004805052512325347,0.07594736842105264,0.00019189473684210528,0.05789473684210526
975,-2.7154687500000008,200,0,0,1,0.048205128205128206,0.055,1.0,1.0,-0.001003152320675833,-0.0010509163965471088,0.00442449862556532,0.07594736842105264,0.00019189473684210528,0.05789473684210526
976,-3.009000000000001,200,0,0,1,0.04815573770491803,0.055,1.0,1.0,-0.0008398836760476174,-0.0008864858087617904,0.004485383388819173,0.07594736842105264,0.00019189473684210528,0.05789473684210526
977,-2.8200000000000007,200,0,0,1,0.048106448311156604,0.055,1.0,1.0,9.315960814801223e-05,-0.0007311399166937917,0.00449463814473711,0.07594736842105264,0.00019189473684210528,0.05789473684210526
978,-3.1333124999999997,200,0,0,1,0.04805725971370143,0.055,1.0,1.0,-0.0009720147046294633,-0.0007699124773498624,0.004690360408043489,0.07594736842105264,0.00019189473684210528,0.05789473684210526
979,-2.8099999999999996,200,0,0,1,0.04800817160367722,0.055,1.0,1.0,-0.0010092836080727126,-0.000608886196743697,0.004766675438266248,0.07594736842105264,0.00019189473684210528,0.05789473684210526
980,-1.053125,200,0,0,1,0.04795918367346939,0.055,1.0,1.0,0.0011899427215952378,8.154332893900573e-05,0.0054863056738395245,0.07594736842105264,0.00019189473684210528,0.05789473684210526
981,-0.22959375000000076,200,0,0,1,0.047910295616717634,0.055,1.0,1.0,0.00046168114178341896,0.00018693365273065866,0.0054370973284821955,0.07594736842105264,0.00019189473684210528,0.05789473684210526
982,-0.8013750000000013,200,0,0,1,0.04786150712830957,0.055,1.0,1.0,0.00024012649391045977,7.407825160771608e-05,0.005274654294364155,0.07594736842105264,0.00019189473684210528,0.05789473684210526
983,-3.0185625,200,0,0,1,0.04781281790437437,0.055,1.0,1.0,0.0005893349146518426,0.0005158704242203384,0.00511309621646069,0.07594736842105264,0.00019189473684210528,0.05789473684210526
984,20.949749999999998,120,1,0,1,0.047764227642276426,0.055,1.0,1.0,0.00032723331763368787,0.0005193844623863697,0.005301781322807074,0.07594736842105264,0.00019189473684210528,0.05789473684210526
985,-2.879999999999999,200,0,0,1,0.047715736040609136,0.055,1.0,1.0,-0.0007913114285401099,0.0003217595138121396,0.0053593408770393584,0.07594736842105264,0.00019189473684210528,0.05789473684210526
986,-2.9683749999999995,200,0,0,1,0.04766734279918864,0.055,1.0,1.0,-0.0011081041629908035,-0.000446549630491063,0.004810469730524346,0.07594736842105264,0.00019189473684210528,0.05789473684210526
987,-0.43337500000000034,200,0,0,1,0.047619047619047616,0.055,1.0,1.0,0.0005837677810570153,-3.328476683236658e-05,0.005558212859788909,0.07594736842105264,0.00019189473684210528,0.05789473684210526
988,-0.41349999999999687,200,0,0,1,0.04757085020242915,0.055,1.0,1.0,0.0035185868952017137,0.0006607231779489666,0.006644986318191513,0.07594736842105264,0.00019189473684210528,0.05789473684210526
989,-2.7659062499999996,200,0,0,1,0.047522750252780584,0.055,1.0,1.0,0.0004468887031638784,0.0002735072923824191,0.006465516702271998,0.07594736842105264,0.00019189473684210528,0.05789473684210526
990,20.3521875,139,1,0,1,0.047474747474747475,0.055,1.0,1.0,0.029090924090588256,0.006034519696375355,0.012456958340713755,0.07594736842105264,0.00019189473684210528,0.05789473684210526
991,-0.037750000000001324,200,0,0,1,0.04742684157416751,0.05,1.0,1.0,0.009817943465161849,0.006102838513441384,0.012462929955683648,0.07594736842105264,0.00019189473684210528,0.05789473684210526
992,-2.796000000000002,200,0,0,1,0.047379032258064516,0.05,1.0,1.0,0.0037540949003999633,0.005683416771003976,0.011777751775225625,0.07631578947368421,0.00019263157894736842,0.052631578947368425
993,-2.896031250000001,200,0,0,1,0.0473313192346425,0.05,1.0,1.0,0.0009112506075688888,0.00551300408761017,0.011644032570766285,0.07631578947368421,0.00019263157894736842,0.052631578947368425
994,-0.268500000000001,200,0,0,1,0.047283702213279676,0.05,1.0,1.0,0.0029447105348126713,0.005618714122334495,0.011392319418257102,0.07631578947368421,0.00019263157894736842,0.052631578947368425
995,-3.0239062500000005,200,0,0,1,0.04723618090452261,0.05,1.0,1.0,0.0002067967790127675,-0.00033065347280353307,0.00553079201374203,0.07631578947368421,0.00019263157894736842,0.052631578947368425
996,-2.5145000000000004,200,0,0,1,0.04718875502008032,0.05,1.0,1.0,-0.0011023799603357962,-0.0003767070912290365,0.005339704447658733,0.07631578947368421,0.00019263157894736842,0.052631578947368425
997,-2.8961562499999904,200,0,0,1,0.04714142427281846,0.05,1.0,1.0,-0.0007161465463972901,-0.0004665083759464324,0.005274612058419734,0.07631578947368421,0.00019263157894736842,0.052631578947368425
998,-2.8161875000000007,200,0,0,1,0.047094188376753505,0.05,1.0,1.0,-0.0020108236168414357,-0.0008318187994882464,0.005369999487884343,0.07631578947368421,0.00019263157894736842,0.052631578947368425
999,-0.5448750000000003,200,0,0,1,0.04704704704704705,0.045,1.0,1.0,0.0004357785260696845,-0.0008781405386980623,0.005486666869139299,0.07631578947368421,0.00019263157894736842,0.052631578947368425
1000,-0.3274999999999979,200,0,0,1,0.047,0.045,1.0,1.0,-0.0001745855383989897,-0.0006213355327490717,0.005332870792830363,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1001,-2.81628125,200,0,0,1,0.04695304695304695,0.045,1.0,1.0,-0.0006112353514267629,-0.00046101866499520836,0.00549687602207996,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1002,-2.6126249999999995,200,0,0,1,0.046906187624750496,0.045,1.0,1.0,-0.000985757965603069,-0.0005802512050140649,0.005874692558543756,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1003,-3.177312499999993,200,0,0,1,0.04685942173479561,0.045,1.0,1.0,-0.0015145991358847968,-0.0004018937887158245,0.005738044081022963,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1004,-0.6863749999999994,200,0,0,1,0.046812749003984064,0.045,1.0,1.0,-0.0007040207514689051,-0.0009588164936285466,0.005186024482129141,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1005,-2.7664062500000006,200,0,0,1,0.046766169154228855,0.045,1.0,1.0,-0.0007194889436620206,-0.0010410828299354763,0.005154169306857512,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1006,-0.1950625000000013,200,0,0,1,0.04671968190854871,0.045,1.0,1.0,-0.0006914680620230468,-0.0010226553231477736,0.005188148450106383,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1007,-0.7129375000000008,200,0,0,1,0.04667328699106256,0.045,1.0,1.0,0.00025376205083131446,-0.0003979610970709473,0.005478349359938875,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1008,-0.8500000000000014,200,0,0,1,0.04662698412698413,0.045,1.0,1.0,-0.00037352987775205257,-0.00020134160853922366,0.005508395062759518,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1009,-2.8199999999999985,200,0,0,1,0.04658077304261645,0.045,1.0,1.0,-0.0008715521775888827,-0.00039189958525821567,0.005629213246982545,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1010,-2.6196875,200,0,0,1,0.046534653465346534,0.04,1.0,1.0,-0.0008355875655504155,-0.0003234046355355531,0.005677813894348219,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1011,-3.200218750000001,200,0,0,1,0.04648862512363996,0.04,1.0,1.0,-0.0016543360193480327,-0.0006062757407780736,0.0055396646929439155,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1012,-0.5031250000000014,200,0,0,1,0.046442687747035576,0.04,1.0,1.0,-0.001955578599908939,-0.0013816507142037154,0.0047346764970570806,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1013,-0.7100000000000007,200,0,0,1,0.04639684106614018,0.04,1.0,1.0,-0.0017823034692845494,-0.0015838726832298562,0.004655939809861593,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1014,-0.22012500000000118,200,0,0,1,0.046351084812623275,0.04,1.0,1.0,-0.0007101583545211122,-0.0013804310637060553,0.004616744781145826,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1015,-0.06046875000000103,200,0,0,1,0.04630541871921182,0.04,1.0,1.0,0.000251826285369561,-0.0011339030972449108,0.004800162726896815,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1016,20.8995,111,1,0,1,0.04625984251968504,0.04,1.0,1.0,1.5290783516610344e-05,-0.0009581339429132641,0.004747210071887821,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1017,-2.9235624999999996,200,0,0,1,0.046214355948869225,0.04,1.0,1.0,-0.0011227113425071765,-0.0009320874362019821,0.004734612082946114,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1018,-0.2608750000000009,200,0,0,1,0.04616895874263261,0.04,1.0,1.0,-0.0007374006330899119,-0.0005811911858618259,0.004990813689306379,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1019,20.81209375,127,1,0,1,0.04612365063788027,0.04,1.0,1.0,0.0014457332059370383,3.157721692696214e-05,0.005876306479331106,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1020,19.898124999999997,199,1,0,1,0.04607843137254902,0.035,1.0,1.0,0.0010907228229836755,0.00043264220934361217,0.006378357608802616,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1021,-2.920000000000001,200,0,0,1,0.04603330068560235,0.03,1.0,1.0,-0.0005226716747885665,-7.510418992023915e-05,0.0061380000765202565,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1022,21.7814375,60,1,1,1,0.046966731898238745,0.035,1.0,1.0,-0.0005692273873224748,7.728266064077616e-06,0.006168382433708757,0.07778947368421053,0.00019557894736842106,0.031578947368421054
1023,20.8281875,122,1,0,1,0.0469208211143695,0.035,1.0,1.0,0.02987496815488634,0.006203186030499637,0.012555613526143134,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1024,21.811,58,1,1,1,0.0478515625,0.04,1.0,1.0,0.022031909512731658,0.006383084503817372,0.012652901342255064,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1025,-0.7481250000000013,200,0,0,1,0.04780487804878049,0.04,1.0,1.0,0.009296832402596013,0.006850688476697541,0.012770146473660133,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1026,-0.3323750000000009,200,0,0,1,0.04775828460038986,0.04,1.0,1.0,0.0035307894922117305,0.006349473832640797,0.011945623179432005,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1027,-2.5483750000000005,200,0,0,1,0.04771178188899708,0.04,1.0,1.0,0.0007636450191394269,0.005929997689789161,0.011215790793532505,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1028,-0.2727500000000007,200,0,0,1,0.047665369649805445,0.04,1.0,1.0,-5.7592706713153486e-05,0.0060447665015235545,0.011193871601484716,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1029,-0.7243124999999995,200,0,0,1,0.047619047619047616,0.04,1.0,1.0,-0.0009263508206115536,-0.00014842217694967984,0.005165113053284586,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1030,-2.8928125,200,0,0,1,0.04757281553398058,0.04,1.0,1.0,-0.0011232327422158177,-0.0008168289095629007,0.004969681832240894,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1031,20.351125,147,1,0,1,0.0475266731328807,0.04,1.0,1.0,-0.0008006783880036121,-0.0009603922944515943,0.004931821106001735,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1032,20.972,129,1,0,1,0.04748062015503876,0.04,1.0,1.0,-0.00036782689752511177,-0.0007673572684871033,0.005057793025975116,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1033,-0.6845625000000013,200,0,0,1,0.04743465634075508,0.04,1.0,1.0,0.0016096738858784932,3.538060572464019e-05,0.0057277507147518916,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1034,-0.28387500000000093,200,0,0,1,0.047388781431334626,0.04,1.0,1.0,0.001453750660471515,0.0004583365904400125,0.005809011553763412,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1035,-0.5720312499999988,200,0,0,1,0.04734299516908213,0.04,1.0,1.0,0.0008302034630289108,0.0007315018918598071,0.005626749519607984,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1036,-0.6247500000000015,200,0,0,1,0.0472972972972973,0.04,1.0,1.0,0.0018068225009891222,0.0010683090803213417,0.006143412779550999,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1037,-1.082593750000002,200,0,0,1,0.04725168756027001,0.04,1.0,1.0,-0.00011209153652729721,0.0008590716507751495,0.005952655906556174,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1038,-0.7048749999999997,200,0,0,1,0.04720616570327553,0.04,1.0,1.0,-0.0008421288965686057,-4.118180833756924e-06,0.005401257312856614,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1039,-2.714937500000001,200,0,0,1,0.04716073147256978,0.04,1.0,1.0,-0.0005206414372589492,-0.0002747396035119891,0.005068500778637826,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1040,20.205,173,1,0,1,0.047115384615384615,0.04,1.0,1.0,-0.0008459700991216136,-0.0005483046630397439,0.005047191471792757,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1041,-0.47765625000000056,200,0,0,1,0.04707012487992315,0.04,1.0,1.0,-0.0007810578696318076,-0.00023407766502350568,0.0048577776839956645,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1042,-0.31537500000000024,200,0,0,1,0.04702495201535509,0.04,1.0,1.0,0.0018165475736494916,0.00011546441284008324,0.005127761478303,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1043,-2.9648125000000003,200,0,0,1,0.04697986577181208,0.04,1.0,1.0,0.0003421566141478879,4.068992077372968e-05,0.005043295441428199,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1044,-2.5328749999999998,200,0,0,1,0.04693486590038314,0.04,1.0,1.0,-0.0007109069482091909,-4.0421296143904326e-05,0.005132970724487677,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1045,-0.4706250000000008,200,0,0,1,0.04688995215311005,0.04,1.0,1.0,-0.0001716697534960771,9.678870416246355e-05,0.005120027948403731,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1046,0.0008124999999992166,200,0,0,1,0.04684512428298279,0.04,1.0,1.0,0.0010999459406549968,0.0006383628123439848,0.0061028021066449585,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1047,-2.962281250000001,200,0,0,1,0.04680038204393505,0.04,1.0,1.0,-0.0004212390135610986,-0.0003249361424241215,0.0056754431782756,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1048,-3.0522500000000004,200,0,0,1,0.046755725190839696,0.04,1.0,1.0,-0.0009118593986442654,-0.0004714522992726415,0.0057615724278148265,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1049,-0.9844375000000016,200,0,0,1,0.04671115347950429,0.04,1.0,1.0,-0.0011911042082112862,-0.00047027888335287574,0.005834555430337787,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1050,21.1375,112,1,0,1,0.04666666666666667,0.04,1.0,1.0,-0.001618838881249143,-0.0004989640091080218,0.0058156910140533,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1051,-0.5335312500000008,200,0,0,1,0.046622264509990484,0.04,1.0,1.0,-0.0006133817584829633,-0.0010849390202201904,0.005136038313154131,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1052,-2.309375,200,0,0,1,0.04657794676806084,0.04,1.0,1.0,-0.0005647932727303775,-0.0009861613826360554,0.005041270853718743,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1053,-2.8400000000000003,200,0,0,1,0.04653371320037987,0.04,1.0,1.0,-0.00044221367942893326,-0.0006927145160734653,0.00499103432148695,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1054,-0.6117499999999996,200,0,0,1,0.046489563567362426,0.04,1.0,1.0,-0.0007801114039553239,-0.0007772926378529518,0.004798256980953738,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1055,-0.6659375000000017,200,0,0,1,0.046445497630331754,0.035,1.0,1.0,-0.0003054240816302183,-0.0003416362365242094,0.005171314857667312,0.07705263157894737,0.00019410526315789475,0.04210526315789474
1056,-0.7160000000000012,200,0,0,1,0.04640151515151515,0.035,1.0,1.0,0.0003577800787504797,3.133048792369664e-05,0.005584095847560093,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1057,-0.9919687500000013,200,0,0,1,0.046357615894039736,0.035,1.0,1.0,7.936345220924242e-06,2.9786380240693687e-05,0.005415922173997387,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1058,-0.10256250000000151,200,0,0,1,0.046313799621928164,0.035,1.0,1.0,-0.0008506551047561319,-0.00019239589129574597,0.0056984511234331875,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1059,-0.14665624999999988,200,0,0,1,0.04627006610009443,0.035,1.0,1.0,-0.0009401911618659019,-0.00023836707044392824,0.005524399102665484,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1060,-0.46250000000000113,200,0,0,1,0.04622641509433962,0.035,1.0,1.0,0.0013693085247614635,0.0001477759114932269,0.0060443171702791,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1061,-0.5007812500000002,200,0,0,1,0.046182846371347785,0.035,1.0,1.0,0.0033874199270031934,0.00031857511587440965,0.006163917301222682,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1062,-0.5245625000000012,200,0,0,1,0.046139359698681735,0.035,1.0,1.0,0.002700026685553382,0.0008229972866829484,0.006725503310794011,0.07742105263157895,0.0001948421052631579,0.0368421052631579
1063,-0.5028750000000004,200,0,0,1,0.04609595484477893,0.03,1.0,1.0,0.0008809417610591156,0.001105034026550129,0.006480132170720026,0.07742105263157895,0.0001948421052631579,0.0368421052631579
