episode,episode_reward,episode_length,completed_task,success,started_task,cumulative_success_rate,rolling_success_rate,cumulative_start_rate,rolling_start_rate,tonic_dopamine,mean_rpe,mean_abs_rpe,entropy_coef,learning_rate,schedule_progress
6064,22.242,24,1,1,1,0.8220646437994723,0.955,1.0,1.0,0.19999606632032474,0.2207527208328247,0.4541383066177368,0.009999999999999995,6.0000000000000015e-05,1.0
6065,22.2726875,16,1,1,1,0.8220939818631492,0.96,1.0,1.0,0.21537637090753542,0.21957271480560303,0.4526333589553833,0.009999999999999995,6.0000000000000015e-05,1.0
6066,22.034225,26,1,1,1,0.8221233102538741,0.96,1.0,1.0,0.2063769435841457,0.21744310760498048,0.45127068519592284,0.009999999999999995,6.0000000000000015e-05,1.0
6067,22.134975,14,1,1,1,0.8221526289764298,0.965,1.0,1.0,0.24011436636373412,0.22756523418426514,0.4609063119888306,0.009999999999999995,6.0000000000000015e-05,1.0
6068,22.07575,16,1,1,1,0.8221819380355966,0.965,1.0,1.0,0.2504465429727464,0.22560118198394774,0.45783803272247314,0.009999999999999995,6.0000000000000015e-05,1.0
6069,22.262237499999998,19,1,1,1,0.8222112374361509,0.965,1.0,1.0,0.2621384424524793,0.22470134162902833,0.45384459114074704,0.009999999999999995,6.0000000000000015e-05,1.0
6070,21.765625,38,1,1,1,0.8222405271828666,0.965,1.0,1.0,0.22841763459061573,0.2111730785369873,0.44397958755493167,0.009999999999999995,6.0000000000000015e-05,1.0
6071,21.9473375,18,1,1,1,0.8222698072805139,0.965,1.0,1.0,0.24264865299429408,0.2194141607284546,0.45327097034454344,0.009999999999999995,6.0000000000000015e-05,1.0
6072,21.052799999999998,99,1,0,1,0.8221343873517787,0.96,1.0,1.0,0.11761324462101964,0.1925690450668335,0.43324211597442625,0.009999999999999995,6.0000000000000015e-05,1.0
6073,21.97635,17,1,1,1,0.8221636752840441,0.96,1.0,1.0,0.13285099616730814,0.18199174308776855,0.42369980239868166,0.009999999999999995,6.0000000000000015e-05,1.0
6074,22.223525,13,1,1,1,0.8221929535726046,0.96,1.0,1.0,0.15852882995196932,0.18952448081970213,0.4304067096710205,0.009999999999999995,6.0000000000000015e-05,1.0
6075,21.814375000000002,42,1,1,1,0.8222222222222222,0.96,1.0,1.0,0.14338671199339406,0.17968887329101563,0.4231217193603516,0.009999999999999995,6.0000000000000015e-05,1.0
6076,22.02335,30,1,1,1,0.8222514812376563,0.96,1.0,1.0,0.12943846677492413,0.17223326206207276,0.41986999225616456,0.009999999999999995,6.0000000000000015e-05,1.0
6077,22.0851875,14,1,1,1,0.822280730623663,0.96,1.0,1.0,0.15222589325733402,0.17487187767028808,0.42140216064453123,0.009999999999999995,6.0000000000000015e-05,1.0
6078,22.144150000000003,16,1,1,1,0.8223099703849951,0.965,1.0,1.0,0.18075791352518514,0.18370035076141358,0.42809764194488525,0.009999999999999995,6.0000000000000015e-05,1.0
6079,22.1321,22,1,1,1,0.8223392005264024,0.965,1.0,1.0,0.18367097391964227,0.18177156162261962,0.4261144151687622,0.009999999999999995,6.0000000000000015e-05,1.0
6080,21.934,31,1,1,1,0.8223684210526315,0.965,1.0,1.0,0.1615459496568607,0.1767403621673584,0.4226630077362061,0.009999999999999995,6.0000000000000015e-05,1.0
6081,21.9149375,26,1,1,1,0.8223976319684262,0.97,1.0,1.0,0.14542140194938968,0.1729594841003418,0.42179063606262207,0.009999999999999995,6.0000000000000015e-05,1.0
6082,22.14385,14,1,1,1,0.8224268332785268,0.97,1.0,1.0,0.17003848366951027,0.1814643898010254,0.4305358543395996,0.009999999999999995,6.0000000000000015e-05,1.0
6083,21.517924999999998,39,1,1,1,0.8224560249876706,0.97,1.0,1.0,0.13526721478501633,0.16725395584106445,0.4208208427429199,0.009999999999999995,6.0000000000000015e-05,1.0
6084,22.15265,18,1,1,1,0.8224852071005917,0.97,1.0,1.0,0.156411463027866,0.16832769298553465,0.4204320287704468,0.009999999999999995,6.0000000000000015e-05,1.0
6085,21.8868125,22,1,1,1,0.8225143796220213,0.97,1.0,1.0,0.15666550632473775,0.17261635494232178,0.4243389348983765,0.009999999999999995,6.0000000000000015e-05,1.0
6086,22.200325,21,1,1,1,0.8225435425566875,0.97,1.0,1.0,0.15254000420349714,0.16812862586975097,0.4201879138946533,0.009999999999999995,6.0000000000000015e-05,1.0
6087,22.0813,25,1,1,1,0.8225726959093149,0.97,1.0,1.0,0.13995209543073167,0.17153579235076905,0.42267407131195067,0.009999999999999995,6.0000000000000015e-05,1.0
6088,22.0601,31,1,1,1,0.8226018396846255,0.97,1.0,1.0,0.1412969159283357,0.1713996295928955,0.42457602882385254,0.009999999999999995,6.0000000000000015e-05,1.0
6089,21.7322125,48,1,1,1,0.8226309738873379,0.97,1.0,1.0,0.1204290158184746,0.1580778684616089,0.4124907960891724,0.009999999999999995,6.0000000000000015e-05,1.0
6090,21.9755,21,1,1,1,0.8226600985221675,0.97,1.0,1.0,0.11870232992613294,0.16333108043670655,0.41793088245391846,0.009999999999999995,6.0000000000000015e-05,1.0
6091,21.5420375,62,1,1,1,0.822689213593827,0.97,1.0,1.0,0.0618500998900515,0.12787895679473876,0.39223761463165285,0.009999999999999995,6.0000000000000015e-05,1.0
6092,22.14195,18,1,1,1,0.8227183191070256,0.97,1.0,1.0,0.09086149664447277,0.12871962547302246,0.39324240112304687,0.009999999999999995,6.0000000000000015e-05,1.0
6093,21.613025,55,1,1,1,0.8227474150664698,0.97,1.0,1.0,0.06421051929655762,0.12247384834289551,0.3900118217468262,0.009999999999999995,6.0000000000000015e-05,1.0
6094,21.7953,34,1,1,1,0.8227765014768625,0.97,1.0,1.0,0.06125785691948492,0.1191703987121582,0.38951113510131835,0.009999999999999995,6.0000000000000015e-05,1.0
6095,21.482875,63,1,1,1,0.822805578342904,0.97,1.0,1.0,0.0328066999394091,0.11572198581695557,0.3904823064804077,0.009999999999999995,6.0000000000000015e-05,1.0
6096,22.0252,14,1,1,1,0.8228346456692913,0.97,1.0,1.0,0.06730619324690221,0.1153415002822876,0.38951475620269777,0.009999999999999995,6.0000000000000015e-05,1.0
6097,21.8715125,41,1,1,1,0.8228637034607184,0.97,1.0,1.0,0.04855852166077086,0.09960636234283447,0.3769579648971558,0.009999999999999995,6.0000000000000015e-05,1.0
6098,21.978975,37,1,1,1,0.822892751721876,0.97,1.0,1.0,0.07049438284339613,0.09714933300018311,0.3757155351638794,0.009999999999999995,6.0000000000000015e-05,1.0
6099,21.902575000000002,37,1,1,1,0.8229217904574521,0.97,1.0,1.0,0.08318387897165928,0.08927519035339355,0.3685560894012451,0.009999999999999995,6.0000000000000015e-05,1.0
6100,22.01125,30,1,1,1,0.8229508196721311,0.97,1.0,1.0,0.10021235281424781,0.08858775234222412,0.37113458919525144,0.009999999999999995,6.0000000000000015e-05,1.0
6101,21.9086375,43,1,1,1,0.8229798393705949,0.97,1.0,1.0,0.092001148389782,0.08190581226348877,0.3659139337539673,0.009999999999999995,6.0000000000000015e-05,1.0
6102,21.95725,40,1,1,1,0.8230088495575221,0.97,1.0,1.0,0.08785880404075593,0.07878840255737304,0.36363480949401855,0.009999999999999995,6.0000000000000015e-05,1.0
6103,21.277124999999998,89,1,0,1,0.8228739963952154,0.97,1.0,1.0,0.03188240158334514,0.07984405136108398,0.36418571090698243,0.009999999999999995,6.0000000000000015e-05,1.0
6104,22.186999999999998,25,1,1,1,0.8229030144167759,0.97,1.0,1.0,0.058496254642938915,0.07339451217651367,0.3584411334991455,0.009999999999999995,6.0000000000000015e-05,1.0
6105,22.1008125,22,1,1,1,0.8229320229320229,0.97,1.0,1.0,0.06514471041597668,0.07672058963775635,0.3602586603164673,0.009999999999999995,6.0000000000000015e-05,1.0
6106,22.073375,15,1,1,1,0.8229610219456273,0.97,1.0,1.0,0.08030870453246064,0.07674076461791993,0.35920134544372556,0.009999999999999995,6.0000000000000015e-05,1.0
6107,21.911974999999998,28,1,1,1,0.8229900114622565,0.97,1.0,1.0,0.10651503698370988,0.08320972251892089,0.3633965263366699,0.009999999999999995,6.0000000000000015e-05,1.0
6108,22.19055,14,1,1,1,0.823018991486575,0.97,1.0,1.0,0.1346923794587268,0.08390541934967041,0.3637657556533814,0.009999999999999995,6.0000000000000015e-05,1.0
6109,22.0731875,15,1,1,1,0.8230479620232444,0.97,1.0,1.0,0.16147311900583255,0.08293772983551026,0.363703953742981,0.009999999999999995,6.0000000000000015e-05,1.0
6110,22.196250000000003,26,1,1,1,0.823076923076923,0.97,1.0,1.0,0.14985622075247332,0.08017185401916505,0.3624568099975586,0.009999999999999995,6.0000000000000015e-05,1.0
6111,21.951675,28,1,1,1,0.8231058746522664,0.97,1.0,1.0,0.14858816404502115,0.0833134412765503,0.364345591545105,0.009999999999999995,6.0000000000000015e-05,1.0
6112,21.9416,29,1,1,1,0.8231348167539267,0.97,1.0,1.0,0.15812765616188657,0.08769007205963135,0.3677038640975952,0.009999999999999995,6.0000000000000015e-05,1.0
6113,21.968700000000002,38,1,1,1,0.8231637493865532,0.97,1.0,1.0,0.12694202513967595,0.08405835914611816,0.36120258903503416,0.009999999999999995,6.0000000000000015e-05,1.0
6114,21.6743,34,1,1,1,0.8231926725547922,0.97,1.0,1.0,0.10922791463709836,0.0749331407546997,0.3555897970199585,0.009999999999999995,6.0000000000000015e-05,1.0
6115,21.872812500000002,29,1,1,1,0.823221586263287,0.97,1.0,1.0,0.11201513012579087,0.07560302925109863,0.35522467994689944,0.009999999999999995,6.0000000000000015e-05,1.0
6116,22.20985,13,1,1,1,0.8232504905166775,0.97,1.0,1.0,0.13720252802445598,0.07943510055541993,0.35880944061279296,0.009999999999999995,6.0000000000000015e-05,1.0
6117,22.07415,11,1,1,1,0.8232793853196011,0.97,1.0,1.0,0.16894507025081706,0.08928754901885987,0.3660673494338989,0.009999999999999995,6.0000000000000015e-05,1.0
6118,21.8841,26,1,1,1,0.8233082706766918,0.97,1.0,1.0,0.16692966818807375,0.09110746383666993,0.37099190521240233,0.009999999999999995,6.0000000000000015e-05,1.0
6119,21.8881,37,1,1,1,0.8233371465925805,0.97,1.0,1.0,0.16280690150887767,0.09228598880767823,0.37266696453094483,0.009999999999999995,6.0000000000000015e-05,1.0
6120,21.9825,22,1,1,1,0.8233660130718954,0.97,1.0,1.0,0.17040334715877756,0.10051913356781006,0.37956886768341064,0.009999999999999995,6.0000000000000015e-05,1.0
6121,21.1894125,80,1,0,1,0.823231498121222,0.965,1.0,1.0,0.09476107370562667,0.09349843692779541,0.37036296367645266,0.009999999999999995,6.0000000000000015e-05,1.0
6122,21.9417,45,1,1,1,0.8232603724273113,0.965,1.0,1.0,0.061371443298283125,0.08418376541137695,0.3631921310424805,0.009999999999999995,6.0000000000000015e-05,1.0
6123,21.830775,39,1,1,1,0.8232892373019761,0.965,1.0,1.0,0.07308222819760979,0.08772184658050537,0.3650049695968628,0.009999999999999995,6.0000000000000015e-05,1.0
6124,22.1245,30,1,1,1,0.8233180927498367,0.965,1.0,1.0,0.06805820660602727,0.08756919479370118,0.3623171253204346,0.009999999999999995,6.0000000000000015e-05,1.0
6125,22.110625,15,1,1,1,0.8233469387755102,0.965,1.0,1.0,0.10798534062248502,0.09777448940277099,0.3692724981307983,0.009999999999999995,6.0000000000000015e-05,1.0
6126,21.7837,34,1,1,1,0.8233757753836108,0.965,1.0,1.0,0.11432652225590252,0.10766242218017578,0.37738990020751956,0.009999999999999995,6.0000000000000015e-05,1.0
6127,22.2288875,12,1,1,1,0.8234046025787498,0.965,1.0,1.0,0.154254642930512,0.11910208606719971,0.38591531848907473,0.009999999999999995,6.0000000000000015e-05,1.0
6128,22.1904,11,1,1,1,0.8234334203655352,0.965,1.0,1.0,0.19528629324534824,0.12317671012878419,0.38871710777282714,0.009999999999999995,6.0000000000000015e-05,1.0
6129,22.050325,22,1,1,1,0.8234622287485723,0.965,1.0,1.0,0.2027673470791346,0.12244682502746582,0.3885957679748535,0.009999999999999995,6.0000000000000015e-05,1.0
6130,22.292125,24,1,1,1,0.8234910277324633,0.965,1.0,1.0,0.18677426524082824,0.12503883171081542,0.38796808624267576,0.009999999999999995,6.0000000000000015e-05,1.0
6131,21.9318125,24,1,1,1,0.8235198173218072,0.965,1.0,1.0,0.1802062372016332,0.12811062717437743,0.3927671575546265,0.009999999999999995,6.0000000000000015e-05,1.0
6132,22.3802,19,1,1,1,0.8235485975212002,0.965,1.0,1.0,0.2007000829361021,0.12949994277954102,0.3923542766571045,0.009999999999999995,6.0000000000000015e-05,1.0
6133,21.780025,39,1,1,1,0.8235773683352356,0.965,1.0,1.0,0.16185316187229615,0.12382209777832032,0.38730648040771487,0.009999999999999995,6.0000000000000015e-05,1.0
6134,21.911625,29,1,1,1,0.8236061297685034,0.965,1.0,1.0,0.1607000572222722,0.1222578296661377,0.38725728797912595,0.009999999999999995,6.0000000000000015e-05,1.0
6135,21.9681875,29,1,1,1,0.8236348818255909,0.965,1.0,1.0,0.15821390492666615,0.1297410840988159,0.39268095111846923,0.009999999999999995,6.0000000000000015e-05,1.0
6136,21.8398,36,1,1,1,0.8236636245110821,0.965,1.0,1.0,0.1440681561959274,0.12821781826019288,0.3896658353805542,0.009999999999999995,6.0000000000000015e-05,1.0
6137,22.059725,20,1,1,1,0.8236923578295584,0.965,1.0,1.0,0.15390564669636292,0.1290244941711426,0.3905937843322754,0.009999999999999995,6.0000000000000015e-05,1.0
6138,22.004825,13,1,1,1,0.8237210817855979,0.965,1.0,1.0,0.1788603913352808,0.13716256141662597,0.3987087574005127,0.009999999999999995,6.0000000000000015e-05,1.0
6139,21.996100000000002,31,1,1,1,0.8237497963837759,0.965,1.0,1.0,0.17113639375437073,0.14592162704467773,0.4043217315673828,0.009999999999999995,6.0000000000000015e-05,1.0
6140,21.6395,53,1,1,1,0.8237785016286645,0.965,1.0,1.0,0.14714165206023788,0.14913310337066651,0.4066151247024536,0.009999999999999995,6.0000000000000015e-05,1.0
6141,22.2059,17,1,1,1,0.8238071975248331,0.965,1.0,1.0,0.16570581697402295,0.1481818609237671,0.40570816707611085,0.009999999999999995,6.0000000000000015e-05,1.0
6142,21.954025,36,1,1,1,0.8238358840768479,0.965,1.0,1.0,0.1502143655982045,0.1447737112045288,0.40290750217437743,0.009999999999999995,6.0000000000000015e-05,1.0
6143,21.0710625,85,1,0,1,0.82370177437734,0.96,1.0,1.0,0.0845113978704245,0.11731960868835449,0.3827243824005127,0.009999999999999995,6.0000000000000015e-05,1.0
6144,22.081,16,1,1,1,0.82373046875,0.96,1.0,1.0,0.10268262025608352,0.12379200267791748,0.3893081521987915,0.009999999999999995,6.0000000000000015e-05,1.0
6145,21.9055,34,1,1,1,0.8237591537835639,0.96,1.0,1.0,0.10093413217076146,0.11479474639892578,0.3824603385925293,0.009999999999999995,6.0000000000000015e-05,1.0
6146,22.127225,18,1,1,1,0.8237878294825903,0.96,1.0,1.0,0.12093024017340986,0.1224454689025879,0.38907801246643064,0.009999999999999995,6.0000000000000015e-05,1.0
6147,21.8908125,28,1,1,1,0.823816495851635,0.96,1.0,1.0,0.12126480513644272,0.12660305213928222,0.3910214805603027,0.009999999999999995,6.0000000000000015e-05,1.0
6148,22.0726,12,1,1,1,0.8238451528952505,0.96,1.0,1.0,0.14472036692469684,0.13491562175750732,0.3978890790939331,0.009999999999999995,6.0000000000000015e-05,1.0
6149,22.151375,30,1,1,1,0.8238738006179867,0.96,1.0,1.0,0.13712431739413702,0.13433296394348143,0.3988769245147705,0.009999999999999995,6.0000000000000015e-05,1.0
6150,22.00875,24,1,1,1,0.8239024390243902,0.96,1.0,1.0,0.13828397806219375,0.12731831932067872,0.392135046005249,0.009999999999999995,6.0000000000000015e-05,1.0
6151,22.1949,18,1,1,1,0.8239310681190051,0.96,1.0,1.0,0.16098644401242163,0.12653737545013427,0.3899604368209839,0.009999999999999995,6.0000000000000015e-05,1.0
6152,22.1767,15,1,1,1,0.8239596879063719,0.96,1.0,1.0,0.164246771082106,0.1302837543487549,0.39254699897766115,0.009999999999999995,6.0000000000000015e-05,1.0
6153,21.846175,19,1,1,1,0.8239882983910287,0.96,1.0,1.0,0.17289930314813942,0.13092576122283936,0.39376598644256594,0.009999999999999995,6.0000000000000015e-05,1.0
6154,22.1846,17,1,1,1,0.8240168995775106,0.96,1.0,1.0,0.19328787065994946,0.1399724407196045,0.4016369571685791,0.009999999999999995,6.0000000000000015e-05,1.0
6155,22.270625000000003,19,1,1,1,0.8240454914703493,0.96,1.0,1.0,0.1830905825841197,0.13348138809204102,0.3944849414825439,0.009999999999999995,6.0000000000000015e-05,1.0
6156,22.264400000000002,13,1,1,1,0.8240740740740741,0.96,1.0,1.0,0.20732167867471768,0.13677788257598877,0.396094723701477,0.009999999999999995,6.0000000000000015e-05,1.0
6157,22.2043,18,1,1,1,0.8241026473932109,0.96,1.0,1.0,0.22172286267885497,0.14475760841369628,0.40241450691223146,0.009999999999999995,6.0000000000000015e-05,1.0
6158,22.0442,30,1,1,1,0.8241312114322832,0.96,1.0,1.0,0.21518055566949557,0.15443453311920166,0.40878135585784914,0.009999999999999995,6.0000000000000015e-05,1.0
6159,22.108075,15,1,1,1,0.824159766195811,0.96,1.0,1.0,0.23414807868754892,0.16379988956451416,0.41510801601409913,0.009999999999999995,6.0000000000000015e-05,1.0
6160,22.166,16,1,1,1,0.8241883116883116,0.96,1.0,1.0,0.24226955725653193,0.16481038856506347,0.41523572731018066,0.009999999999999995,6.0000000000000015e-05,1.0
6161,22.107925,16,1,1,1,0.8242168479142996,0.96,1.0,1.0,0.2299308801935375,0.16913135147094727,0.41627370071411135,0.009999999999999995,6.0000000000000015e-05,1.0
6162,21.69785,50,1,1,1,0.8242453748782863,0.96,1.0,1.0,0.15852870547355938,0.16661705780029296,0.41891519165039065,0.009999999999999995,6.0000000000000015e-05,1.0
6163,21.877775,33,1,1,1,0.8242738925847801,0.96,1.0,1.0,0.14027205386878225,0.16328692436218262,0.4152596549987793,0.009999999999999995,6.0000000000000015e-05,1.0
6164,21.90975,27,1,1,1,0.8243024010382868,0.96,1.0,1.0,0.13530136017323302,0.1546660680770874,0.41073758602142335,0.009999999999999995,6.0000000000000015e-05,1.0
6165,21.8555625,39,1,1,1,0.824330900243309,0.96,1.0,1.0,0.1228968149583517,0.1508885498046875,0.40775519943237304,0.009999999999999995,6.0000000000000015e-05,1.0
6166,22.1534,20,1,1,1,0.8243593902043465,0.96,1.0,1.0,0.10640133951756388,0.13207005977630615,0.39239809703826906,0.009999999999999995,6.0000000000000015e-05,1.0
6167,22.1533,20,1,1,1,0.8243878709258959,0.96,1.0,1.0,0.11662419076613545,0.12999363422393798,0.391406325340271,0.009999999999999995,6.0000000000000015e-05,1.0
6168,21.9195,27,1,1,1,0.8244163424124513,0.96,1.0,1.0,0.12327413260676483,0.13367810916900635,0.39690920543670655,0.009999999999999995,6.0000000000000015e-05,1.0
6169,21.7609875,51,1,1,1,0.8244448046685038,0.96,1.0,1.0,0.0828836561406229,0.12007118988037109,0.3880865936279297,0.009999999999999995,6.0000000000000015e-05,1.0
6170,22.03725,22,1,1,1,0.8244732576985413,0.96,1.0,1.0,0.07469196064579015,0.12359541702270507,0.39181731033325196,0.009999999999999995,6.0000000000000015e-05,1.0
6171,22.1629,21,1,1,1,0.824501701507049,0.96,1.0,1.0,0.0846778353782044,0.12578208827972412,0.39276405811309817,0.009999999999999995,6.0000000000000015e-05,1.0
6172,21.7928,50,1,1,1,0.8245301360985094,0.96,1.0,1.0,0.06195360673726501,0.1156933355331421,0.386745285987854,0.009999999999999995,6.0000000000000015e-05,1.0
6173,22.0827,24,1,1,1,0.8245585614774016,0.96,1.0,1.0,0.07484087432815678,0.12201826572418213,0.39172093868255614,0.009999999999999995,6.0000000000000015e-05,1.0
6174,22.029125,17,1,1,1,0.8245869776482021,0.96,1.0,1.0,0.07620561505890797,0.11737216758728028,0.3873810615539551,0.009999999999999995,6.0000000000000015e-05,1.0
6175,21.2646875,81,1,0,1,0.8244534412955465,0.955,1.0,1.0,0.0020623896714485127,0.09360022830963134,0.37316298580169677,0.009999999999999995,6.0000000000000015e-05,1.0
6176,21.929,26,1,1,1,0.8244818652849741,0.955,1.0,1.0,0.012103499807567041,0.09064003944396973,0.37037193489074705,0.009999999999999995,6.0000000000000015e-05,1.0
6177,22.1445125,17,1,1,1,0.824510280071232,0.955,1.0,1.0,0.026539595569595058,0.0876698980331421,0.3685459642410278,0.009999999999999995,6.0000000000000015e-05,1.0
6178,22.19775,24,1,1,1,0.8245386856587893,0.955,1.0,1.0,0.02559427417150441,0.09100202465057373,0.37147143268585203,0.009999999999999995,6.0000000000000015e-05,1.0
6179,21.274337499999998,77,1,0,1,0.8244052435669202,0.95,1.0,1.0,-0.012490700125563997,0.08665834331512451,0.3710119962692261,0.009999999999999995,6.0000000000000015e-05,1.0
6180,22.12425,18,1,1,1,0.8244336569579288,0.95,1.0,1.0,0.000544856725463571,0.08571091556549072,0.368326268196106,0.009999999999999995,6.0000000000000015e-05,1.0
6181,22.0919,25,1,1,1,0.8244620611551529,0.95,1.0,1.0,0.008182915358927671,0.08282428073883057,0.3638598337173462,0.009999999999999995,6.0000000000000015e-05,1.0
6182,21.968625,23,1,1,1,0.824490456163054,0.95,1.0,1.0,0.01843655501359834,0.08127082252502442,0.3637144374847412,0.009999999999999995,6.0000000000000015e-05,1.0
6183,21.9485625,24,1,1,1,0.8245188419860909,0.95,1.0,1.0,0.01639261742449783,0.07491647052764892,0.35980417919158936,0.009999999999999995,6.0000000000000015e-05,1.0
6184,22.099300000000003,30,1,1,1,0.8245472186287193,0.955,1.0,1.0,0.01602203748465031,0.07216800594329834,0.3592938299179077,0.009999999999999995,6.0000000000000015e-05,1.0
6185,22.0715,25,1,1,1,0.824575586095392,0.955,1.0,1.0,0.03600452456427751,0.07141751480102539,0.3571563892364502,0.009999999999999995,6.0000000000000015e-05,1.0
6186,21.973025,15,1,1,1,0.8246039443905593,0.955,1.0,1.0,0.04327909167992965,0.07020833778381348,0.35673008346557616,0.009999999999999995,6.0000000000000015e-05,1.0
6187,21.655974999999998,46,1,1,1,0.8246322935186682,0.955,1.0,1.0,0.03935634997925694,0.06055441856384278,0.3503331832885742,0.009999999999999995,6.0000000000000015e-05,1.0
6188,21.94825,22,1,1,1,0.8246606334841629,0.955,1.0,1.0,0.04134258015602545,0.05980943584442139,0.3496041955947876,0.009999999999999995,6.0000000000000015e-05,1.0
6189,21.8634625,36,1,1,1,0.8246889642914849,0.955,1.0,1.0,0.0348440785019347,0.04650332164764404,0.34035673618316653,0.009999999999999995,6.0000000000000015e-05,1.0
6190,22.15625,24,1,1,1,0.8247172859450727,0.955,1.0,1.0,0.032565210319238556,0.03768293190002441,0.3346598072052002,0.009999999999999995,6.0000000000000015e-05,1.0
6191,22.0632875,22,1,1,1,0.824745598449362,0.955,1.0,1.0,0.038677556553916324,0.035210180282592776,0.3328482322692871,0.009999999999999995,6.0000000000000015e-05,1.0
6192,22.0932,20,1,1,1,0.8247739018087855,0.955,1.0,1.0,0.04083577978596185,0.02951607894897461,0.32935281562805174,0.009999999999999995,6.0000000000000015e-05,1.0
6193,22.1331125,19,1,1,1,0.8248021960277733,0.955,1.0,1.0,0.06694186261025464,0.02927744197845459,0.33071830463409424,0.009999999999999995,6.0000000000000015e-05,1.0
6194,22.103324999999998,34,1,1,1,0.8248304811107523,0.955,1.0,1.0,0.06647643125804402,0.02474352836608887,0.3285975475311279,0.009999999999999995,6.0000000000000015e-05,1.0
6195,21.85025,28,1,1,1,0.8248587570621468,0.955,1.0,1.0,0.07468688878738872,0.030882765769958496,0.33255236530303955,0.009999999999999995,6.0000000000000015e-05,1.0
6196,22.26795,16,1,1,1,0.8248870238863784,0.955,1.0,1.0,0.09291055327977157,0.03664925956726074,0.33550291442871094,0.009999999999999995,6.0000000000000015e-05,1.0
6197,21.435375,78,1,0,1,0.8247539131837986,0.95,1.0,1.0,0.038366647547829744,0.029302884101867675,0.33290342807769774,0.009999999999999995,6.0000000000000015e-05,1.0
6198,22.172675,16,1,1,1,0.8247821878025169,0.95,1.0,1.0,0.06402742067147307,0.03614226913452148,0.3386875858306885,0.009999999999999995,6.0000000000000015e-05,1.0
6199,22.3326375,19,1,1,1,0.8248104532989192,0.95,1.0,1.0,0.07251729202267296,0.03489227390289307,0.33698512363433836,0.009999999999999995,6.0000000000000015e-05,1.0
6200,21.952500000000004,52,1,1,1,0.8248387096774193,0.95,1.0,1.0,0.045817716916097366,0.023733966827392577,0.32827938079833985,0.009999999999999995,6.0000000000000015e-05,1.0
6201,22.0024125,26,1,1,1,0.8248669569424286,0.95,1.0,1.0,0.055329515617069204,0.029089593887329103,0.3325664577484131,0.009999999999999995,6.0000000000000015e-05,1.0
6202,21.8699,26,1,1,1,0.8248951950983554,0.95,1.0,1.0,0.0677015420289503,0.03274460983276367,0.33523269844055176,0.009999999999999995,6.0000000000000015e-05,1.0
6203,21.804775,39,1,1,1,0.8249234241496051,0.95,1.0,1.0,0.051054960404978485,0.031839423179626465,0.33523800945281984,0.009999999999999995,6.0000000000000015e-05,1.0
6204,22.19705,22,1,1,1,0.8249516441005803,0.95,1.0,1.0,0.0716169613691952,0.034979244232177735,0.33710240364074706,0.009999999999999995,6.0000000000000015e-05,1.0
6205,21.3671875,63,1,1,1,0.8249798549556809,0.955,1.0,1.0,0.04814624895891977,0.030613039970397948,0.3325508737564087,0.009999999999999995,6.0000000000000015e-05,1.0
6206,22.161974999999998,16,1,1,1,0.8250080567193039,0.955,1.0,1.0,0.05646601885814075,0.0315757360458374,0.33237877368927005,0.009999999999999995,6.0000000000000015e-05,1.0
6207,21.7822375,27,1,1,1,0.8250362493958434,0.955,1.0,1.0,0.06632999711636131,0.038516233444213864,0.33854719161987307,0.009999999999999995,6.0000000000000015e-05,1.0
6208,21.954,39,1,1,1,0.8250644329896907,0.955,1.0,1.0,0.06200764765341395,0.047632234573364254,0.3424015769958496,0.009999999999999995,6.0000000000000015e-05,1.0
6209,22.10955,9,1,1,1,0.8250926075052344,0.955,1.0,1.0,0.08142371113875044,0.05118455696105957,0.345025764465332,0.009999999999999995,6.0000000000000015e-05,1.0
6210,22.059,26,1,1,1,0.8251207729468599,0.955,1.0,1.0,0.05984402039161116,0.04700343704223633,0.34353606986999513,0.009999999999999995,6.0000000000000015e-05,1.0
6211,22.0220875,12,1,1,1,0.8251489293189502,0.955,1.0,1.0,0.07635324569472765,0.05097167205810547,0.34661287117004397,0.009999999999999995,6.0000000000000015e-05,1.0
6212,22.19615,21,1,1,1,0.8251770766258854,0.955,1.0,1.0,0.07046014743192998,0.048856847763061526,0.3444890556335449,0.009999999999999995,6.0000000000000015e-05,1.0
6213,22.1113625,19,1,1,1,0.8252052148720425,0.955,1.0,1.0,0.07823446890365704,0.05265867900848389,0.3495646448135376,0.009999999999999995,6.0000000000000015e-05,1.0
6214,21.881975,20,1,1,1,0.8252333440617959,0.96,1.0,1.0,0.07651237022628185,0.056359148979187014,0.351588002204895,0.009999999999999995,6.0000000000000015e-05,1.0
6215,22.0265625,17,1,1,1,0.8252614641995173,0.965,1.0,1.0,0.07561074000945987,0.06046935367584229,0.3534611043930054,0.009999999999999995,6.0000000000000015e-05,1.0
6216,22.0838,18,1,1,1,0.8252895752895753,0.965,1.0,1.0,0.07528405039145648,0.06493959140777587,0.35554299449920657,0.009999999999999995,6.0000000000000015e-05,1.0
6217,22.1583,21,1,1,1,0.8253176773363359,0.965,1.0,1.0,0.07237016928121816,0.06395992565155029,0.3533389329910278,0.009999999999999995,6.0000000000000015e-05,1.0
6218,22.2382,14,1,1,1,0.8253457703441621,0.965,1.0,1.0,0.09314950617179218,0.06675682926177978,0.35495049953460694,0.009999999999999995,6.0000000000000015e-05,1.0
