episode,reward,episode_length,completed_task,success,started_task,started_on_time,cumulative_success_rate,rolling_success_rate,cumulative_start_rate,rolling_start_rate,tonic_dopamine,mean_rpe,mean_abs_rpe
185,22.0,67,1,1,1,0,0.4486486486486487,0.4486486486486487,0.43243243243243246,0.44,-0.015396944975186426,-0.013743545156670735,0.017843065035762266
186,22.0,167,1,0,1,1,0.44623655913978494,0.44623655913978494,0.43548387096774194,0.44,-0.015140075514204368,-0.013844436254119501,0.017653101071948184
187,2.0,200,0,0,1,1,0.44385026737967914,0.44385026737967914,0.4385026737967914,0.44,-0.014457146366220783,-0.014364227461628616,0.018430372868664564
188,22.0,158,1,0,1,1,0.44148936170212766,0.44148936170212766,0.44148936170212766,0.46,-0.015354861531063017,-0.014512788370251656,0.018292221523821355
189,2.0,200,0,0,1,0,0.43915343915343913,0.43915343915343913,0.43915343915343913,0.46,-0.013354667194186652,-0.0135879095364362,0.017494565514847637
190,22.0,171,1,0,1,0,0.4368421052631579,0.4368421052631579,0.4368421052631579,0.46,-0.013435284305226412,-0.013972923658788204,0.018368878662586213
191,22.0,196,1,0,1,0,0.43455497382198954,0.43455497382198954,0.43455497382198954,0.44,-0.011801406481912994,-0.013807673269882798,0.019289870569482444
192,0.0,200,0,0,0,0,0.4322916666666667,0.4322916666666667,0.4322916666666667,0.42,-0.014582500735885028,-0.014712659541517497,0.01816182419657707
193,2.0,200,0,0,1,1,0.43005181347150256,0.43005181347150256,0.43523316062176165,0.44,-0.015784767505095335,-0.014485819361638277,0.017320520960260183
194,2.0,200,0,0,1,0,0.42783505154639173,0.42783505154639173,0.4329896907216495,0.42,-0.016752685867068993,-0.015582256664987653,0.01824039194220677
195,22.0,157,1,0,1,0,0.4256410256410256,0.4256410256410256,0.4307692307692308,0.4,-0.01790706228405735,-0.01565060537541285,0.018534990371670574
196,2.0,200,0,0,1,0,0.42346938775510207,0.42346938775510207,0.42857142857142855,0.4,-0.018525353711164764,-0.016196200819220394,0.018442333918530493
197,2.0,200,0,0,1,1,0.4213197969543147,0.4213197969543147,0.43147208121827413,0.4,-0.04212893533051541,-0.02180523851746693,0.022911787269171327
198,2.0,200,0,0,1,0,0.41919191919191917,0.41919191919191917,0.4292929292929293,0.38,-0.02443565286455992,-0.021798274734523147,0.023451296041253955
199,2.0,200,0,0,1,0,0.41708542713567837,0.41708542713567837,0.4271356783919598,0.36,-0.021061247785731804,-0.021455370234791188,0.023448299392592162
200,0.0,200,0,0,0,0,0.415,0.415,0.425,0.36,-0.019573558753600298,-0.02195926099969074,0.02333464747527614
201,2.0,200,0,0,1,0,0.4129353233830846,0.4129353233830846,0.4228855721393035,0.34,-0.04423128361667135,-0.026610499873524533,0.027897027549566702
202,2.0,200,0,0,1,0,0.41089108910891087,0.41089108910891087,0.4207920792079208,0.34,-0.05152053518497442,-0.026487166377482937,0.02845752548449673
203,2.0,200,0,0,1,0,0.4088669950738916,0.4088669950738916,0.4187192118226601,0.34,-0.05537364485297988,-0.03182901984616183,0.03382965202652849
204,22.0,14,1,1,1,1,0.4117647058823529,0.4117647058823529,0.4215686274509804,0.34,-0.04988383068902069,-0.03141266601695679,0.034297152929240834
205,2.0,200,0,0,1,1,0.4097560975609756,0.4097560975609756,0.424390243902439,0.36,-0.03274081539132518,-0.03210287408507429,0.035086371856043116
206,0.0,200,0,0,0,0,0.4077669902912621,0.4077669902912621,0.4223300970873786,0.34,-0.021057413236336146,-0.031000199761008845,0.03424643558100797
207,2.0,200,0,0,1,0,0.4057971014492754,0.4057971014492754,0.42028985507246375,0.34,-0.01782151854814547,-0.025924275748897344,0.02876112434314564
208,2.0,200,0,0,1,1,0.40384615384615385,0.40384615384615385,0.4230769230769231,0.36,-0.014968554037398166,-0.020452436589170248,0.023052401632536204
209,2.0,200,0,0,1,0,0.4019138755980861,0.4019138755980861,0.42105263157894735,0.36,-0.017620747284060267,-0.01683416531048715,0.017828992238268258
210,22.0,154,1,0,1,0,0.4,0.4,0.41904761904761906,0.36,-0.015503260218975651,-0.01570810498483479,0.016965299168601632
211,0.0,200,0,0,1,0,0.3981042654028436,0.3981042654028436,0.41706161137440756,0.36,-0.04502705594481492,-0.021518853017827497,0.022677433461183682
212,2.0,200,0,0,1,0,0.39622641509433965,0.39622641509433965,0.41509433962264153,0.34,-0.026341052503642878,-0.021280085215112196,0.02243866565846838
213,22.0,78,1,0,1,0,0.39436619718309857,0.39436619718309857,0.4131455399061033,0.34,-0.02144243415771508,-0.021075519201694988,0.02252770355332177
214,0.0,200,0,0,0,0,0.3925233644859813,0.3925233644859813,0.411214953271028,0.34,-0.01707315022655447,-0.020991629355936313,0.022552531454595737
215,22.0,131,1,0,1,0,0.39069767441860465,0.39069767441860465,0.40930232558139534,0.34,-0.014114411394320807,-0.01985011892125476,0.022218437220552004
216,22.0,121,1,0,1,0,0.3888888888888889,0.3888888888888889,0.4074074074074074,0.32,-0.010315181454088595,-0.019347957286634482,0.022254480944131502
217,2.0,200,0,0,1,1,0.3870967741935484,0.3870967741935484,0.41013824884792627,0.34,-0.013322383741001356,-0.019183693922357633,0.02218864249577746
218,22.0,182,1,0,1,0,0.3853211009174312,0.3853211009174312,0.40825688073394495,0.32,-0.016412668733048703,-0.014241423751227557,0.017493870267411695
219,2.0,200,0,0,1,0,0.3835616438356164,0.3835616438356164,0.4063926940639269,0.3,-0.01457872066917728,-0.013858911288669333,0.017074980453122408
220,22.0,55,1,1,1,0,0.38636363636363635,0.38636363636363635,0.40454545454545454,0.28,-0.014263020387921101,-0.013883112123003229,0.017239915006328373
221,0.0,200,0,0,0,0,0.38461538461538464,0.38461538461538464,0.40271493212669685,0.28,-0.04035047038882088,-0.01875344379222952,0.022066016404423863
222,2.0,200,0,0,1,0,0.38288288288288286,0.38288288288288286,0.4009009009009009,0.28,-0.051253396749584665,-0.02569421317288652,0.02719549267203547
223,22.0,138,1,0,1,0,0.3811659192825112,0.3811659192825112,0.3991031390134529,0.26,-0.03268851826662785,-0.02573355280654505,0.028324444957310332
224,22.0,52,1,1,1,0,0.38392857142857145,0.38392857142857145,0.39732142857142855,0.24,-0.026983381744651872,-0.025245428515132517,0.028165162074612452
225,22.0,19,1,1,1,0,0.38666666666666666,0.38666666666666666,0.39555555555555555,0.24,-0.02547859107495988,-0.025120096257305703,0.027952440442866645
226,22.0,93,1,0,1,0,0.38495575221238937,0.38495575221238937,0.3938053097345133,0.24,-0.02304104523604335,-0.02535517222096678,0.028274726111791097
227,2.0,200,0,0,1,0,0.3832599118942731,0.3832599118942731,0.3920704845814978,0.24,-0.04585045074259601,-0.03108314442180563,0.03530726189061534
228,2.0,200,0,0,1,0,0.3815789473684211,0.3815789473684211,0.39035087719298245,0.24,-0.05159907020381938,-0.03644281907950062,0.04060302930872422
229,2.0,200,0,0,1,0,0.3799126637554585,0.3799126637554585,0.388646288209607,0.24,-0.03001878681777484,-0.03169219145958777,0.03677176515583415
230,2.0,200,0,0,1,0,0.3782608695652174,0.3782608695652174,0.3869565217391304,0.24,-0.022074383380196527,-0.025894213149673304,0.030870066747185773
231,0.0,200,0,0,1,0,0.37662337662337664,0.37662337662337664,0.3852813852813853,0.22,-0.017220797416032937,-0.026600346734165215,0.030273459770833143
232,22.0,72,1,1,1,1,0.3793103448275862,0.3793103448275862,0.3879310344827586,0.22,-0.0170893499787608,-0.026821640580310488,0.029797952595283277
233,2.0,200,0,0,1,0,0.3776824034334764,0.3776824034334764,0.38626609442060084,0.2,-0.01737665735498172,-0.02150116044119932,0.0239220586346928
234,2.0,200,0,0,1,1,0.37606837606837606,0.37606837606837606,0.3888888888888889,0.22,-0.017673887905823814,-0.016472300750319847,0.018950838245567866
235,0.0,200,0,0,1,1,0.37446808510638296,0.37446808510638296,0.39148936170212767,0.24,-0.01638469357312373,-0.016323286072933114,0.01884537175821606
236,2.0,200,0,0,1,0,0.3728813559322034,0.3728813559322034,0.3898305084745763,0.22,-0.014310986455580344,-0.015501299873110838,0.017992159207467922
237,22.0,92,1,0,1,1,0.37130801687763715,0.37130801687763715,0.3924050632911392,0.22,-0.010719818744901875,-0.014716124146361835,0.01877075465780217
238,2.0,200,0,0,1,1,0.3697478991596639,0.3697478991596639,0.3949579831932773,0.22,-0.039078814282583446,-0.01960854204709176,0.023218577580177226
239,22.0,55,1,1,1,1,0.3723849372384937,0.3723849372384937,0.39748953974895396,0.24,-0.0333225824553569,-0.01915066218713764,0.022760697720223107
240,22.0,28,1,1,1,1,0.375,0.375,0.4,0.26,-0.03139551321707595,-0.019347339785308577,0.022945402509183623
241,2.0,200,0,0,1,0,0.37344398340248963,0.37344398340248963,0.3983402489626556,0.26,-0.04869678870501773,-0.024666346094571055,0.028017905361019075
242,22.0,132,1,0,1,1,0.371900826446281,0.371900826446281,0.40082644628099173,0.28,-0.03236453349342479,-0.02425219416199252,0.02683514987770468
243,22.0,137,1,0,1,0,0.37037037037037035,0.37037037037037035,0.3991769547325103,0.26,-0.024410869782215485,-0.024574269832111896,0.02711895078001544
244,0.0,200,0,0,0,0,0.36885245901639346,0.36885245901639346,0.3975409836065574,0.26,-0.04692304116234512,-0.030506659280043095,0.0330118352221325
245,22.0,78,1,0,1,0,0.3673469387755102,0.3673469387755102,0.39591836734693875,0.26,-0.03336334401675168,-0.031162124867085368,0.032584505347535014
246,22.0,81,1,0,1,0,0.36585365853658536,0.36585365853658536,0.3943089430894309,0.26,-0.026382656527098734,-0.031228073176927863,0.032925614265259355
247,0.0,200,0,0,1,0,0.3643724696356275,0.3643724696356275,0.39271255060728744,0.24,-0.022042540156345793,-0.026378921404480934,0.02778434059256688
248,2.0,200,0,0,1,0,0.3629032258064516,0.3629032258064516,0.3911290322580645,0.24,-0.01862478508751159,-0.020924263648688792,0.022348385917022824
249,2.0,200,0,0,1,0,0.3614457831325301,0.3614457831325301,0.3895582329317269,0.24,-0.01735791933378734,-0.021367352577857674,0.023434739253483713
250,2.0,200,0,0,1,0,0.36,0.36,0.388,0.24,-0.014442941227402131,-0.020031913976185024,0.022603070742450656
251,22.0,65,1,1,1,0,0.36254980079681276,0.36254980079681276,0.38645418326693226,0.24,-0.013787917848716526,-0.01415034942049533,0.016753621743060648
252,0.0,200,0,0,1,1,0.3611111111111111,0.3611111111111111,0.3888888888888889,0.26,-0.01405501587022621,-0.01525447656493634,0.01657497489172965
253,2.0,200,0,0,1,0,0.35968379446640314,0.35968379446640314,0.38735177865612647,0.26,-0.014442817881216239,-0.014657885165885091,0.016353169503156097
254,2.0,200,0,0,1,0,0.35826771653543305,0.35826771653543305,0.3858267716535433,0.24,-0.01309737333162436,-0.013786162911448628,0.01593940092716366
255,2.0,200,0,0,1,1,0.3568627450980392,0.3568627450980392,0.38823529411764707,0.24,-0.014850754668248102,-0.014168859671335667,0.015828768035396932
256,22.0,79,1,0,1,0,0.35546875,0.35546875,0.38671875,0.24,-0.01484512744933962,-0.014659265920054168,0.016194290624931454
257,2.0,200,0,0,1,0,0.3540856031128405,0.3540856031128405,0.3852140077821012,0.24,-0.01230382595906294,-0.013961742756771854,0.016232708420488053
258,2.0,200,0,0,1,1,0.35271317829457366,0.35271317829457366,0.3875968992248062,0.24,-0.04038829617137495,-0.019132805510307663,0.021319596436223946
259,2.0,200,0,0,1,0,0.35135135135135137,0.35135135135135137,0.3861003861003861,0.24,-0.024328899367973743,-0.01875017173436936,0.02186733990709763
260,2.0,200,0,0,1,1,0.35,0.35,0.38846153846153847,0.26,-0.018588967818164007,-0.01887695112347137,0.021310235215700232
261,22.0,175,1,0,1,0,0.3486590038314176,0.3486590038314176,0.38697318007662834,0.26,-0.01657388978892192,-0.019265652578207663,0.022456323866150343
262,2.0,200,0,0,1,1,0.3473282442748092,0.3473282442748092,0.3893129770992366,0.28,-0.015266743920495025,-0.020056684270151892,0.023256482218042947
263,0.0,200,0,0,1,0,0.34600760456273766,0.34600760456273766,0.38783269961977185,0.28,-0.045343138446681364,-0.026848195465980097,0.029999441852560267
264,2.0,200,0,0,1,0,0.3446969696969697,0.3446969696969697,0.38636363636363635,0.28,-0.024643563765789377,-0.021092592534143476,0.02453855289518833
265,22.0,19,1,1,1,1,0.3471698113207547,0.3471698113207547,0.3886792452830189,0.3,-0.021893229815260425,-0.020728042118251324,0.02454340747417882
266,2.0,200,0,0,1,0,0.3458646616541353,0.3458646616541353,0.38721804511278196,0.3,-0.01809574346220622,-0.02070116906822659,0.02430328979087062
267,22.0,37,1,1,1,0,0.34831460674157305,0.34831460674157305,0.3857677902621723,0.28,-0.017766588310043192,-0.020729585891822354,0.02434146957215853
268,2.0,200,0,0,1,0,0.34701492537313433,0.34701492537313433,0.3843283582089552,0.28,-0.01830611463780773,-0.02037146190239582,0.024763480216846802
269,2.0,200,0,0,1,1,0.34572490706319703,0.34572490706319703,0.38661710037174724,0.3,-0.019161855167867416,-0.021455090401344933,0.026175968451076188
270,2.0,200,0,0,1,1,0.34444444444444444,0.34444444444444444,0.3888888888888889,0.32,-0.015999859247276867,-0.015374816332943738,0.02005927585531026
271,2.0,200,0,0,1,0,0.34317343173431736,0.34317343173431736,0.3874538745387454,0.32,-0.017890277780661788,-0.016644875403027982,0.021501597149763255
272,22.0,180,1,0,1,0,0.34191176470588236,0.34191176470588236,0.3860294117647059,0.32,-0.013019475523622573,-0.015742771359859034,0.021197636894183233
273,2.0,200,0,0,1,1,0.34065934065934067,0.34065934065934067,0.3882783882783883,0.34,-0.01572810056332601,-0.016143289994215593,0.020720623659202828
274,22.0,51,1,1,1,0,0.34306569343065696,0.34306569343065696,0.38686131386861317,0.34,-0.011701591910658709,-0.01481733456789516,0.020476673919940368
275,0.0,200,0,0,0,0,0.3418181818181818,0.3418181818181818,0.38545454545454544,0.34,-0.01624395384255471,-0.014640034017851576,0.018662245612824337
276,2.0,200,0,0,1,1,0.34057971014492755,0.34057971014492755,0.38768115942028986,0.36,-0.042333036629328566,-0.02014304861309938,0.02437468595174141
277,22.0,88,1,0,1,0,0.33935018050541516,0.33935018050541516,0.3862815884476534,0.36,-0.033330863197186485,-0.020525891278637572,0.024054508864181118
278,22.0,48,1,1,1,0,0.34172661870503596,0.34172661870503596,0.38489208633093525,0.36,-0.030017835436237695,-0.02046899067121558,0.023588785217376427
279,2.0,200,0,0,1,1,0.34050179211469533,0.34050179211469533,0.3870967741935484,0.38,-0.04686785073817093,-0.026006468316540122,0.028536156257614492
280,2.0,200,0,0,1,1,0.3392857142857143,0.3392857142857143,0.3892857142857143,0.4,-0.0530559248530143,-0.030839249635115265,0.03341158397682011
281,0.0,200,0,0,1,0,0.33807829181494664,0.33807829181494664,0.3879003558718861,0.4,-0.028448778605891407,-0.0316749161365442,0.033039061084855346
282,2.0,200,0,0,1,0,0.33687943262411346,0.33687943262411346,0.38652482269503546,0.38,-0.049576766738062564,-0.03733358946302906,0.03937356183445081
283,2.0,200,0,0,1,0,0.33568904593639576,0.33568904593639576,0.38515901060070673,0.38,-0.02561269191011739,-0.030909992057597264,0.03306038618739694
284,22.0,39,1,1,1,0,0.3380281690140845,0.3380281690140845,0.38380281690140844,0.36,-0.022204206348083348,-0.03064958287938498,0.03331553564686328
285,22.0,64,1,1,1,0,0.34035087719298246,0.34035087719298246,0.3824561403508772,0.34,-0.017962590271858477,-0.030186313410988076,0.033684236810542646
286,2.0,200,0,0,1,1,0.33916083916083917,0.33916083916083917,0.38461538461538464,0.36,-0.017281795836230147,-0.025786766505567358,0.028667196445167065
287,0.0,200,0,0,1,0,0.33797909407665505,0.33797909407665505,0.3832752613240418,0.34,-0.01580314520951836,-0.019764063999755308,0.02339655732642859
288,2.0,200,0,0,1,1,0.3368055555555556,0.3368055555555556,0.3854166666666667,0.34,-0.045463813469882874,-0.025656514574307947,0.0292569518473465
289,2.0,200,0,0,1,0,0.3356401384083045,0.3356401384083045,0.38408304498269896,0.32,-0.02740652715445059,-0.021124797105323525,0.02438169191358611
290,22.0,167,1,0,1,1,0.33448275862068966,0.33448275862068966,0.38620689655172413,0.32,-0.01975777500800274,-0.02153553020185791,0.024616163092898206
291,2.0,200,0,0,1,0,0.3333333333333333,0.3333333333333333,0.3848797250859107,0.32,-0.016682039575923888,-0.02141801941790618,0.023915683378232643
292,22.0,32,1,1,1,0,0.3356164383561644,0.3356164383561644,0.3835616438356164,0.3,-0.014739925435371894,-0.02098119728290476,0.023673289500875397
293,22.0,31,1,1,1,1,0.3378839590443686,0.3378839590443686,0.3856655290102389,0.32,-0.012968233365797213,-0.020611318489769475,0.023537682725815103
294,2.0,200,0,0,1,1,0.336734693877551,0.336734693877551,0.3877551020408163,0.34,-0.013795600620635284,-0.020284016826422883,0.023367686974583194
295,2.0,200,0,0,1,0,0.33559322033898303,0.33559322033898303,0.3864406779661017,0.34,-0.04053686035611646,-0.01938670025044121,0.02323267281218432
296,22.0,133,1,0,1,0,0.3344594594594595,0.3344594594594595,0.38513513513513514,0.34,-0.030190339872032377,-0.019189987193094567,0.022961401489330454
297,2.0,200,0,0,1,0,0.3333333333333333,0.3333333333333333,0.3838383838383838,0.34,-0.0212108526567536,-0.019071430407464503,0.022734104081988334
298,22.0,49,1,1,1,0,0.33557046979865773,0.33557046979865773,0.3825503355704698,0.34,-0.019369283159531365,-0.01953023894317448,0.022479009561240673
299,2.0,200,0,0,1,1,0.33444816053511706,0.33444816053511706,0.38461538461538464,0.36,-0.018166758093856185,-0.020594565286766738,0.023029905861709266
300,2.0,200,0,0,1,1,0.3333333333333333,0.3333333333333333,0.38666666666666666,0.38,-0.04099079913545584,-0.02605479539046064,0.02779347000224516
301,2.0,200,0,0,1,1,0.33222591362126247,0.33222591362126247,0.38870431893687707,0.4,-0.025607459206214413,-0.026631563301663847,0.027556654520798474
302,2.0,200,0,0,1,1,0.33112582781456956,0.33112582781456956,0.39072847682119205,0.4,-0.020914730526887925,-0.02127043871814385,0.022373762510251253
303,22.0,179,1,0,1,0,0.33003300330033003,0.33003300330033003,0.38943894389438943,0.4,-0.01929100737053129,-0.02165382208582014,0.022854054444469512
304,0.0,200,0,0,1,0,0.32894736842105265,0.32894736842105265,0.3881578947368421,0.4,-0.017361883535818814,-0.02164199628960341,0.022510335094295442
305,2.0,200,0,0,1,0,0.32786885245901637,0.32786885245901637,0.38688524590163936,0.38,-0.015559511114554971,-0.021728819195646794,0.02253521798690781
306,2.0,200,0,0,1,0,0.32679738562091504,0.32679738562091504,0.38562091503267976,0.38,-0.015729150378602653,-0.016754776518791915,0.017764643263071776
307,2.0,200,0,0,1,0,0.3257328990228013,0.3257328990228013,0.38436482084690554,0.38,-0.01675530025473249,-0.01683207214064896,0.017991299180313943
308,0.0,200,0,0,1,0,0.3246753246753247,0.3246753246753247,0.38311688311688313,0.36,-0.016955107715251425,-0.016615362756885587,0.01771448314283043
309,2.0,200,0,0,1,0,0.32362459546925565,0.32362459546925565,0.3818770226537217,0.36,-0.01716940637878099,-0.01708991607930511,0.018207801343407482
310,22.0,58,1,1,1,1,0.3258064516129032,0.3258064516129032,0.38387096774193546,0.36,-0.016701744204371642,-0.016924397871829568,0.01860948897851631
311,22.0,161,1,0,1,1,0.3247588424437299,0.3247588424437299,0.3858520900321543,0.38,-0.01629489122166956,-0.017183984187897294,0.019517888966016472
312,22.0,58,1,1,1,0,0.3269230769230769,0.3269230769230769,0.38461538461538464,0.36,-0.012882118415690369,-0.016172990191029385,0.01968793899076991
313,2.0,200,0,0,1,1,0.3258785942492013,0.3258785942492013,0.3865814696485623,0.38,-0.012719244086481405,-0.015630226093693637,0.01938924418168608
314,2.0,200,0,0,1,0,0.3248407643312102,0.3248407643312102,0.3853503184713376,0.38,-0.016096063197846535,-0.015604964447556996,0.019666638731607237
315,2.0,200,0,0,1,1,0.3238095238095238,0.3238095238095238,0.3873015873015873,0.38,-0.014648241498453923,-0.014759559094381985,0.01909981233224971
316,2.0,200,0,0,1,1,0.3227848101265823,0.3227848101265823,0.38924050632911394,0.4,-0.015445093610946266,-0.014475977395835797,0.0186465822411119
317,22.0,155,1,0,1,0,0.3217665615141956,0.3217665615141956,0.38801261829652994,0.4,-0.012473541679286557,-0.013717348497186322,0.01845110687200213
318,22.0,67,1,1,1,1,0.3238993710691824,0.3238993710691824,0.389937106918239,0.42,-0.014134976087058,-0.01467162614694098,0.01854784897324862
319,0.0,200,0,0,0,0,0.322884012539185,0.322884012539185,0.3887147335423197,0.4,-0.01402114425832706,-0.015119978773815091,0.017856621769664342
320,2.0,200,0,0,1,0,0.321875,0.321875,0.3875,0.38,-0.04040676762978815,-0.019417927562666592,0.023131308974174317
321,2.0,200,0,0,1,1,0.32087227414330216,0.32087227414330216,0.3894080996884735,0.4,-0.02619969109052698,-0.019563022041344084,0.023480940289446153
322,22.0,136,1,0,1,1,0.3198757763975155,0.3198757763975155,0.391304347826087,0.42,-0.018508219621364782,-0.018990455205668694,0.023298223311197942
323,22.0,133,1,0,1,0,0.3188854489164087,0.3188854489164087,0.39009287925696595,0.4,-0.010833123471023205,-0.017541218819562346,0.023404454224510117
324,0.0,200,0,0,1,1,0.31790123456790126,0.31790123456790126,0.39197530864197533,0.42,-0.014182595529957966,-0.018227113099885173,0.0228112182415789
325,2.0,200,0,0,1,0,0.3169230769230769,0.3169230769230769,0.39076923076923076,0.42,-0.012783330291146663,-0.01811071756214369,0.023067858920781874
326,0.0,200,0,0,1,0,0.3159509202453988,0.3159509202453988,0.3895705521472393,0.4,-0.043588144718730945,-0.019386410343111494,0.024102549430797808
327,2.0,200,0,0,1,0,0.3149847094801223,0.3149847094801223,0.38837920489296635,0.4,-0.05461875798738431,-0.02498923426179681,0.029335175268235616
328,22.0,112,1,0,1,1,0.31402439024390244,0.31402439024390244,0.3902439024390244,0.42,-0.03755302294698579,-0.02531480438658036,0.029687255637254564
329,22.0,194,1,0,1,1,0.3130699088145897,0.3130699088145897,0.39209726443769,0.42,-0.02261383828144354,-0.026007623423705807,0.02933694904379081
330,2.0,200,0,0,1,1,0.31212121212121213,0.31212121212121213,0.3939393939393939,0.42,-0.019833984837850954,-0.026971442596637644,0.03004786749894265
331,22.0,142,1,0,1,1,0.311178247734139,0.311178247734139,0.3957703927492447,0.44,-0.016174616012370385,-0.026999935539555736,0.030263804333400913
332,22.0,37,1,1,1,1,0.3132530120481928,0.3132530120481928,0.39759036144578314,0.46,-0.014337786014330086,-0.026532925586798227,0.030200148287811316
333,2.0,200,0,0,1,0,0.3123123123123123,0.3123123123123123,0.3963963963963964,0.46,-0.014706569437722153,-0.020521336921607146,0.02450956410833169
334,0.0,200,0,0,1,0,0.31137724550898205,0.31137724550898205,0.39520958083832336,0.46,-0.044163152708610084,-0.021187726324424148,0.024296549428254367
335,2.0,200,0,0,1,0,0.31044776119402984,0.31044776119402984,0.3940298507462687,0.46,-0.026761265520318232,-0.02111342272348702,0.023936723731458186
336,2.0,200,0,0,1,0,0.30952380952380953,0.30952380952380953,0.39285714285714285,0.44,-0.018904066100813126,-0.020953116150572895,0.023276254272088407
337,22.0,65,1,1,1,1,0.3115727002967359,0.3115727002967359,0.39465875370919884,0.46,-0.016583129628532988,-0.0207587262224406,0.02306568125076592
338,2.0,200,0,0,1,0,0.3106508875739645,0.3106508875739645,0.39349112426035504,0.44,-0.015878594674425834,-0.02086531244497746,0.023230318789370357
339,2.0,200,0,0,1,1,0.30973451327433627,0.30973451327433627,0.3952802359882006,0.46,-0.015556183532136269,-0.02118330600205809,0.02356667440291494
340,2.0,200,0,0,1,0,0.3088235294117647,0.3088235294117647,0.3941176470588235,0.44,-0.014758950779235076,-0.014545712501974777,0.017509793079225348
341,2.0,200,0,0,1,1,0.30791788856304986,0.30791788856304986,0.39589442815249265,0.46,-0.014237089515500866,-0.014406432804418728,0.01821042504836805
342,2.0,200,0,0,1,1,0.30701754385964913,0.30701754385964913,0.39766081871345027,0.48,-0.015929627589914157,-0.015272698529763148,0.019119980338262395
343,22.0,99,1,0,1,0,0.30612244897959184,0.30612244897959184,0.3965014577259475,0.46,-0.013061460900965233,-0.015266602859599515,0.019343410815345123
344,22.0,106,1,0,1,1,0.30523255813953487,0.30523255813953487,0.39825581395348836,0.46,-0.012754244026959453,-0.01447326921846252,0.01915608192177024
345,2.0,200,0,0,1,1,0.30434782608695654,0.30434782608695654,0.4,0.48,-0.014293209706890738,-0.014518377222237177,0.018291550512542016
346,2.0,200,0,0,1,0,0.30346820809248554,0.30346820809248554,0.3988439306358382,0.48,-0.01748543425124316,-0.01550122159498278,0.018388699991279282
347,22.0,30,1,1,1,0,0.30547550432276654,0.30547550432276654,0.3976945244956772,0.48,-0.017176560217203325,-0.01529182903340552,0.01837783610506449
348,2.0,200,0,0,1,0,0.3045977011494253,0.3045977011494253,0.39655172413793105,0.48,-0.04412137626075055,-0.021090832929243332,0.02356887716439087
349,2.0,200,0,0,1,1,0.3037249283667622,0.3037249283667622,0.3982808022922636,0.48,-0.053247790626885984,-0.026027408228605053,0.028990179570741022
350,2.0,200,0,0,1,1,0.3028571428571429,0.3028571428571429,0.4,0.48,-0.028290517040061344,-0.026695467988145538,0.028897571125882676
351,22.0,199,1,0,1,0,0.301994301994302,0.301994301994302,0.39886039886039887,0.46,-0.02086602075827216,-0.026778363846126012,0.029839410169166514
352,22.0,101,1,0,1,0,0.30113636363636365,0.30113636363636365,0.3977272727272727,0.44,-0.017123413192769266,-0.026405912981252187,0.029715055775945076
353,22.0,99,1,0,1,0,0.3002832861189802,0.3002832861189802,0.39660056657223797,0.44,-0.013822820369271762,-0.02525213274429552,0.029899949348066
354,22.0,128,1,0,1,0,0.2994350282485876,0.2994350282485876,0.3954802259887006,0.44,-0.012907298238287906,-0.024472961781779302,0.029341539503075182
355,22.0,178,1,0,1,0,0.29859154929577464,0.29859154929577464,0.39436619718309857,0.44,-0.011094386602933149,-0.019023815687396563,0.024664163550711236
356,22.0,138,1,0,1,0,0.29775280898876405,0.29775280898876405,0.39325842696629215,0.44,-0.010031977543511239,-0.012892111512483097,0.018143139364314265
357,22.0,196,1,0,1,1,0.2969187675070028,0.2969187675070028,0.3949579831932773,0.46,-0.013159774899764543,-0.012725949558778666,0.017316836389596572
358,0.0,200,0,0,1,1,0.29608938547486036,0.29608938547486036,0.39664804469273746,0.48,-0.015188029018685933,-0.013042407890665344,0.017790244719362816
359,22.0,36,1,1,1,0,0.298050139275766,0.298050139275766,0.3955431754874652,0.48,-0.012223596306989628,-0.012601908762822859,0.018520493393181823
360,2.0,200,0,0,1,0,0.2972222222222222,0.2972222222222222,0.39444444444444443,0.46,-0.041376047531740574,-0.018867155571701006,0.023113130077486856
361,2.0,200,0,0,1,1,0.296398891966759,0.296398891966759,0.3961218836565097,0.46,-0.024732074203100973,-0.01912168765848037,0.0236103261167882
362,22.0,94,1,0,1,1,0.2955801104972376,0.2955801104972376,0.39779005524861877,0.48,-0.018690212351192104,-0.019326067136251367,0.022620052220881915
363,22.0,156,1,0,1,1,0.29476584022038566,0.29476584022038566,0.39944903581267216,0.48,-0.01825143544510769,-0.02051625159254763,0.0234483378600562
364,22.0,136,1,0,1,1,0.29395604395604397,0.29395604395604397,0.4010989010989011,0.5,-0.016247603833325477,-0.02003531993071374,0.023709728391680982
365,22.0,28,1,1,1,0,0.2958904109589041,0.2958904109589041,0.4,0.48,-0.01561267483540345,-0.01993611223793414,0.023718306879352894
366,2.0,200,0,0,1,1,0.29508196721311475,0.29508196721311475,0.4016393442622951,0.48,-0.014838133922901807,-0.020389782395519432,0.02268671697967511
367,22.0,182,1,0,1,1,0.29427792915531337,0.29427792915531337,0.4032697547683924,0.5,-0.013134715794530002,-0.019578361347623287,0.02303919788666826
368,0.0,200,0,0,1,1,0.29347826086956524,0.29347826086956524,0.4048913043478261,0.5,-0.0142227218906549,-0.013591551032758161,0.017054840036205405
