episode,online_max_logit,offline_max_logit
744,5.38939905166626,5.38939905166626
745,3.7429819107055664,3.7429819107055664
746,3.2860543727874756,3.576625347137451
747,3.457132339477539,3.5803725719451904
748,3.815838575363159,3.815838575363159
749,3.3443641662597656,3.655329704284668
750,2.929473876953125,2.929473876953125
751,3.3489620685577393,3.3489620685577393
752,4.231991767883301,4.231991767883301
753,3.3194549083709717,3.393376111984253
754,2.446690320968628,2.721662998199463
755,2.9815657138824463,2.9815657138824463
756,3.154923915863037,3.154923915863037
757,4.424973011016846,4.424973011016846
758,4.402817726135254,4.402817726135254
759,3.9535329341888428,3.9535329341888428
760,3.803001880645752,3.803001880645752
761,5.088420391082764,4.1489129066467285
762,3.9288010597229004,3.739034414291382
763,4.678492069244385,4.678492069244385
764,3.785104990005493,3.785104990005493
765,4.1532087326049805,4.0379791259765625
766,5.3941473960876465,5.3941473960876465
767,3.995328426361084,3.995328426361084
768,4.7372589111328125,4.8934760093688965
769,3.6423099040985107,3.4060072898864746
770,3.885500907897949,3.695194721221924
771,4.890257835388184,4.890257835388184
772,3.1728227138519287,3.1728227138519287
773,3.1254801750183105,2.9705827236175537
774,4.354633808135986,4.279625415802002
775,3.38037109375,3.15950608253479
776,3.7484803199768066,3.7484803199768066
777,4.7300286293029785,4.7300286293029785
778,4.040655612945557,4.284135341644287
779,4.380189895629883,4.16522216796875
780,3.2422807216644287,3.2422807216644287
781,3.9199798107147217,3.9199798107147217
782,3.141685724258423,3.141685724258423
783,3.7398149967193604,3.7398149967193604
784,3.8726632595062256,3.8726632595062256
785,4.1152472496032715,4.200563430786133
786,3.1938364505767822,3.4450900554656982
787,3.7971160411834717,3.997424840927124
788,3.468517541885376,3.468517541885376
789,3.1731984615325928,3.060490131378174
790,5.0033721923828125,5.0033721923828125
791,4.098398208618164,4.066049098968506
792,4.1059160232543945,4.1059160232543945
793,4.702913284301758,4.702913284301758
794,4.184556484222412,4.184556484222412
795,3.298642635345459,3.298642635345459
796,3.8725571632385254,3.8725571632385254
797,3.3751792907714844,3.2172648906707764
798,3.7988626956939697,4.023805141448975
799,2.684272527694702,2.8773930072784424
800,4.197098731994629,3.8360867500305176
801,3.0532093048095703,2.9769914150238037
802,2.78444766998291,2.3746352195739746
803,3.6008973121643066,3.6008973121643066
804,3.6801493167877197,3.6801493167877197
805,4.869903087615967,4.737386226654053
806,4.510709285736084,4.510709285736084
807,3.2261245250701904,3.2261245250701904
808,3.630640745162964,3.8950259685516357
809,4.45927619934082,4.45927619934082
810,3.430367946624756,3.6511964797973633
811,4.430678844451904,4.430678844451904
812,3.2083616256713867,3.2083616256713867
813,3.2135989665985107,3.106853485107422
814,5.027324199676514,5.027324199676514
815,2.67946720123291,2.679792881011963
816,3.168128252029419,3.235745668411255
817,5.075969696044922,5.075969696044922
818,4.051598072052002,4.051598072052002
819,2.7482855319976807,2.959383010864258
820,3.3325273990631104,3.3325273990631104
821,5.348091125488281,5.348091125488281
822,4.716031074523926,4.716031074523926
823,4.137880325317383,4.137880325317383
824,3.241886854171753,3.1225061416625977
825,4.861451625823975,4.861451625823975
826,5.224178314208984,5.224178314208984
827,4.757150650024414,4.757150650024414
828,5.524731636047363,5.620689868927002
829,3.213789939880371,3.213789939880371
830,3.959869384765625,3.7648539543151855
831,3.7849032878875732,3.5572540760040283
832,3.2484757900238037,3.2484757900238037
833,5.125908851623535,5.125908851623535
834,4.443119049072266,4.443119049072266
835,4.258614540100098,4.140892505645752
836,3.084909200668335,3.1971468925476074
837,5.071647644042969,5.071647644042969
838,3.153895378112793,3.153895378112793
839,5.083620548248291,5.083620548248291
840,3.351924180984497,3.351924180984497
841,3.8198537826538086,3.8198537826538086
842,3.3787851333618164,3.3787851333618164
843,3.2582108974456787,3.3916289806365967
844,3.8848488330841064,3.8848488330841064
845,3.7391180992126465,3.702660083770752
846,3.125235080718994,3.125235080718994
847,4.119900703430176,4.119900703430176
848,3.8892016410827637,3.8892016410827637
849,4.284842491149902,4.284842491149902
850,4.250547885894775,4.259952068328857
851,4.837254524230957,4.837254524230957
852,4.21241569519043,4.374507904052734
853,4.766773700714111,4.766773700714111
854,4.158076286315918,4.001436710357666
855,4.0547990798950195,3.766439914703369
856,3.788889169692993,3.9205706119537354
857,5.005341529846191,5.005341529846191
858,4.137457370758057,4.137457370758057
859,5.644699573516846,5.644699573516846
860,2.329291820526123,2.58512020111084
861,4.483981132507324,4.483981132507324
862,5.610711574554443,5.610711574554443
863,4.33182954788208,4.33182954788208
864,4.151601314544678,4.151601314544678
865,3.903761625289917,4.034217834472656
866,4.467536926269531,4.467536926269531
867,3.111853837966919,3.111853837966919
868,2.9856889247894287,2.9856889247894287
869,3.1426050662994385,3.1426050662994385
870,3.1195428371429443,3.1195428371429443
871,4.140763282775879,4.140763282775879
872,4.991648197174072,4.991648197174072
873,3.741903781890869,3.9012458324432373
874,3.7122459411621094,3.7122459411621094
875,4.111361980438232,4.111361980438232
876,4.332309246063232,4.332309246063232
877,3.6646738052368164,3.6646738052368164
878,4.573870658874512,4.573870658874512
879,4.773231506347656,4.773231506347656
880,3.5474228858947754,3.1270837783813477
881,5.493386268615723,5.493386268615723
882,3.532902717590332,3.1764166355133057
883,4.10492467880249,4.10492467880249
884,5.274786949157715,5.274786949157715
885,3.0029139518737793,3.0029139518737793
886,2.876380443572998,2.876380443572998
887,3.266510486602783,3.266510486602783
888,4.501386642456055,4.501386642456055
889,5.262115478515625,5.262115478515625
890,2.9617629051208496,3.6100053787231445
891,3.913332939147949,4.110110759735107
892,4.890094757080078,4.890094757080078
893,4.934226989746094,4.736962795257568
894,4.07071590423584,4.07071590423584
895,2.9706063270568848,2.9898998737335205
896,3.7442147731781006,3.7442147731781006
897,4.030405521392822,4.0988287925720215
898,4.208784103393555,4.480565071105957
899,3.4847867488861084,3.4212019443511963
900,3.4526658058166504,3.572620153427124
901,3.080082893371582,3.080082893371582
902,3.892880916595459,4.003641128540039
903,3.9550156593322754,4.053449630737305
904,4.15300178527832,4.15300178527832
905,4.145618438720703,4.145618438720703
906,3.990774631500244,3.990774631500244
907,3.4022810459136963,3.3612687587738037
908,2.8631927967071533,2.946453094482422
909,4.220244884490967,4.1157941818237305
910,2.740285873413086,2.740285873413086
911,4.206099987030029,4.206099987030029
912,2.869300603866577,3.045747995376587
913,3.88885498046875,3.88885498046875
914,3.9161460399627686,3.9161460399627686
915,3.39819073677063,3.39819073677063
916,4.745680332183838,4.745680332183838
917,4.598807334899902,4.598807334899902
918,4.478222370147705,4.478222370147705
919,4.062395095825195,4.062395095825195
920,4.0410542488098145,3.9523048400878906
921,3.8528435230255127,3.8528435230255127
922,4.701937198638916,4.724273204803467
923,3.1042330265045166,3.321965217590332
924,3.8042352199554443,3.7089169025421143
925,4.657051086425781,4.657051086425781
926,3.0647380352020264,3.0647380352020264
927,3.0123555660247803,3.0123555660247803
928,3.525937557220459,3.525937557220459
929,3.6844093799591064,3.6844093799591064
930,3.298881769180298,3.3758902549743652
931,2.78444766998291,2.78444766998291
932,3.355013847351074,3.2158796787261963
933,3.8615055084228516,3.8615055084228516
934,2.953867197036743,2.911029815673828
935,3.4375717639923096,3.4375717639923096
936,3.9635720252990723,3.9635720252990723
937,3.602489948272705,3.602489948272705
938,3.7003462314605713,3.7003462314605713
939,4.30948543548584,4.30948543548584
940,5.251177787780762,5.251177787780762
941,4.018211841583252,4.018211841583252
942,4.090676784515381,3.9324448108673096
943,4.896883487701416,4.896883487701416
944,4.394488334655762,4.394488334655762
945,3.18670392036438,3.2794690132141113
946,4.061982154846191,4.061982154846191
947,2.927534818649292,2.877037763595581
948,4.601557731628418,4.601557731628418
949,4.530112266540527,4.526132583618164
950,3.4303202629089355,3.6179392337799072
951,3.360964775085449,3.360964775085449
952,3.600435495376587,3.600435495376587
953,3.1860058307647705,3.1860058307647705
954,3.6308929920196533,3.6308929920196533
955,3.443824291229248,3.443824291229248
956,2.80253005027771,2.80253005027771
957,4.1271867752075195,4.041271209716797
958,3.5252652168273926,3.5252652168273926
959,3.0064949989318848,3.0064949989318848
960,4.326596260070801,4.326596260070801
961,4.140763282775879,4.140763282775879
962,3.1971468925476074,3.3767457008361816
963,3.4685182571411133,3.565951347351074
964,2.7873003482818604,2.744144916534424
965,4.303739547729492,4.303739547729492
966,2.9456369876861572,2.943645715713501
967,3.319819927215576,3.319819927215576
968,3.464937925338745,3.464937925338745
969,4.109355926513672,3.916585922241211
970,5.507122993469238,5.507122993469238
971,4.275136947631836,4.279630661010742
972,3.1380467414855957,3.1380467414855957
973,3.8791332244873047,3.8791332244873047
974,2.983128547668457,2.909048080444336
975,3.296278238296509,3.296278238296509
976,3.3685896396636963,3.4555327892303467
977,3.532886028289795,3.532886028289795
978,3.200639486312866,3.4703755378723145
979,3.528259754180908,3.528259754180908
980,4.488038063049316,4.488038063049316
981,3.741569757461548,3.6644203662872314
982,3.211505174636841,3.7074735164642334
983,4.027472496032715,4.027472496032715
984,4.4113969802856445,4.1991167068481445
985,3.01680326461792,3.111117124557495
986,4.771854877471924,4.771854877471924
987,5.169465065002441,5.169465065002441
988,4.608206748962402,4.608206748962402
989,3.097546100616455,3.097546100616455
990,3.6201565265655518,3.6201565265655518
991,4.784220218658447,4.784220218658447
992,3.1368072032928467,3.1368072032928467
993,2.965092420578003,2.965092420578003
994,3.9660181999206543,3.9660181999206543
995,3.893172025680542,4.024512767791748
996,3.2810397148132324,3.2810397148132324
997,3.794278144836426,3.794278144836426
998,3.349950075149536,3.349950075149536
999,3.720134735107422,3.321613311767578
1000,5.070754051208496,5.070754051208496
