episode,reward,episode_length,completed_task,success,started_task,started_on_time,cumulative_success_rate,rolling_success_rate,cumulative_start_rate,rolling_start_rate,tonic_dopamine,mean_rpe,mean_abs_rpe
400,22.0,140,1,0,1,1,0.2225,0.02,0.315,0.22,0.02409167819040068,0.01813169424805278,0.019589214178972497
401,2.0,200,0,0,1,0,0.22194513715710723,0.02,0.314214463840399,0.2,0.008022089382495691,0.010021113923864731,0.011822602606144528
402,2.0,200,0,0,1,0,0.22139303482587064,0.02,0.31343283582089554,0.2,0.002878697720569668,0.010078104275417218,0.011731421622542029
403,2.0,200,0,0,1,0,0.22084367245657568,0.02,0.31265508684863524,0.18,0.0029812702665797278,0.010677677827992966,0.012607272498902375
404,0.0,200,0,0,1,0,0.2202970297029703,0.02,0.3118811881188119,0.18,3.6341197966640974e-05,0.009626838243781322,0.012000976526603835
405,2.0,200,0,0,1,1,0.21975308641975308,0.02,0.3135802469135803,0.2,0.001825936820680771,0.0009397513444710057,0.003300559733645059
406,0.0,200,0,0,1,0,0.21921182266009853,0.02,0.312807881773399,0.2,0.0002807334445537052,0.001038436638234998,0.0033302919126144844
407,22.0,185,1,0,1,0,0.21867321867321868,0.02,0.31203931203931207,0.2,0.0021605406991339338,0.0017692868238664231,0.004098685848730383
408,0.0,200,0,0,1,1,0.2181372549019608,0.02,0.3137254901960784,0.22,0.0005422664214506888,0.0009783437400474214,0.0035889255542715546
409,2.0,200,0,0,1,0,0.2176039119804401,0.02,0.31295843520782396,0.2,-3.386622959352406e-05,0.0012110242609196576,0.003327526441498776
410,2.0,200,0,0,1,0,0.21707317073170732,0.02,0.3121951219512195,0.18,-0.00040762880732255044,0.0004343586281174794,0.00243061525261146
411,22.0,69,1,1,1,0,0.21897810218978103,0.04,0.31143552311435524,0.18,0.039759615812451146,0.008415628443020977,0.010374881012176047
412,2.0,200,0,0,1,1,0.21844660194174756,0.04,0.3131067961165049,0.2,0.016953932453493654,0.009146317182081474,0.010911606819487133
413,0.0,200,0,0,1,0,0.2179176755447942,0.04,0.31234866828087166,0.18,0.0051747905938748315,0.008203029403681285,0.010327944801527338
414,0.0,200,0,0,1,0,0.21739130434782608,0.04,0.3115942028985507,0.18,0.001423885978985272,0.008141203537685214,0.010300687061844655
415,2.0,200,0,0,1,0,0.21686746987951808,0.04,0.3108433734939759,0.16,0.0005134169866477684,0.00823937697648944,0.010245196989028045
416,2.0,200,0,0,1,0,0.21634615384615385,0.02,0.31009615384615385,0.16,0.0028871667864440575,0.0010775268637953559,0.0030219293966256373
417,2.0,200,0,0,1,0,0.2158273381294964,0.02,0.30935251798561153,0.16,0.0008991006781026908,0.00037175950102937347,0.0022346835968000958
418,2.0,200,0,0,1,0,0.215311004784689,0.02,0.30861244019138756,0.16,-9.469374314250651e-05,0.0005006062893007766,0.0019208606920656165
419,2.0,200,0,0,1,0,0.21479713603818615,0.02,0.30787589498806683,0.16,6.420850903056406e-05,0.0006273838020497351,0.0020381227442921954
420,2.0,200,0,0,1,0,0.21428571428571427,0.02,0.30714285714285716,0.16,-1.4206105161883632e-05,0.0006042145489991526,0.002084274562796054
421,2.0,200,0,0,1,0,0.21377672209026127,0.02,0.30641330166270786,0.16,8.288289396568437e-05,-0.0001306942946757772,0.001277776160473877
422,22.0,172,1,0,1,0,0.2132701421800948,0.02,0.3056872037914692,0.16,-2.6285326411703717e-05,-0.00012734213268140592,0.0013964143172534023
423,0.0,200,0,0,1,0,0.2127659574468085,0.02,0.3049645390070922,0.16,9.479027633147156e-05,-3.935879784666696e-05,0.0014706789627668472
424,22.0,136,1,0,1,0,0.21226415094339623,0.02,0.30424528301886794,0.16,3.138478735739768e-05,1.7923958749683778e-05,0.0011795222777317988
425,0.0,200,0,0,1,0,0.21176470588235294,0.02,0.3035294117647059,0.16,4.004934977849421e-05,1.896292246697584e-05,0.001138410116475775
426,22.0,41,1,1,1,0,0.2136150234741784,0.04,0.3028169014084507,0.16,0.03511000613068014,0.0069970205774598565,0.008309684005099321
427,2.0,200,0,0,1,0,0.21311475409836064,0.04,0.30210772833723654,0.14,0.012741477332044178,0.006922345472180545,0.008272000059484476
428,22.0,91,1,0,1,0,0.21261682242990654,0.04,0.3014018691588785,0.14,0.0436116304348409,0.01402418022596435,0.015344646066083392
429,2.0,200,0,0,1,1,0.21212121212121213,0.04,0.30303030303030304,0.16,0.015880590842587507,0.0140213721795742,0.015203204232820327
430,2.0,200,0,0,1,0,0.2116279069767442,0.04,0.3023255813953488,0.14,0.00578023615653504,0.014012770129316095,0.015143550218692098
431,22.0,167,1,0,1,1,0.2111368909512761,0.04,0.3039443155452436,0.16,0.0023469004351265605,0.01400261400553427,0.01515924630461086
432,0.0,200,0,0,1,0,0.21064814814814814,0.04,0.30324074074074076,0.16,0.0007807507470957608,0.006979081929250242,0.008016641237369185
433,22.0,172,1,0,1,0,0.21016166281755197,0.04,0.302540415704388,0.16,0.03557444633598369,0.014020382363127283,0.015152262652980426
434,22.0,67,1,1,1,0,0.2119815668202765,0.06,0.30184331797235026,0.16,0.025404654513824506,0.006915696310410567,0.00812765790468984
435,2.0,200,0,0,1,0,0.21149425287356322,0.06,0.30114942528735633,0.16,0.008799810935559472,0.006817408267830615,0.008159018767109956
436,2.0,200,0,0,1,1,0.21100917431192662,0.06,0.30275229357798167,0.18,0.004639943931428029,0.007468894643781823,0.008822526552175986
437,2.0,200,0,0,1,0,0.21052631578947367,0.06,0.30205949656750575,0.18,0.001617283866847496,0.007501501505394117,0.00877240943266952
438,0.0,200,0,0,1,1,0.2100456621004566,0.06,0.3036529680365297,0.2,0.0007525214394100575,0.0076222217375325274,0.008956704855299903
439,2.0,200,0,0,1,1,0.20956719817767655,0.06,0.3052391799544419,0.22,0.0009517148307741984,0.0010810441237408667,0.0025300355541403407
440,2.0,200,0,0,1,0,0.20909090909090908,0.06,0.30454545454545456,0.22,-0.00016082881506620616,0.0010563310333964182,0.002591507846940658
441,2.0,200,0,0,1,0,0.20861678004535147,0.06,0.30385487528344673,0.22,-3.8397922834314043e-05,0.00040402923945487144,0.0018620386960191127
442,22.0,130,1,0,1,0,0.2081447963800905,0.06,0.3031674208144796,0.2,0.002287811828983663,0.001047509770581314,0.002491373010442544
443,0.0,200,0,0,1,0,0.2076749435665914,0.06,0.30248306997742663,0.2,0.00010169877954697114,0.0008236742534528503,0.002608423348804422
444,22.0,80,1,0,1,0,0.2072072072072072,0.06,0.30180180180180183,0.2,0.00016051370382655713,0.0008757233863462943,0.0025903186153562957
445,0.0,200,0,0,1,0,0.20674157303370785,0.06,0.30112359550561796,0.2,-0.00012600859421212215,0.00030579483087342396,0.0018434480467666389
446,2.0,200,0,0,1,0,0.2062780269058296,0.06,0.3004484304932735,0.2,-7.021996233965249e-05,0.0004458685179007489,0.0017387839048868727
447,22.0,136,1,0,1,0,0.2058165548098434,0.06,0.29977628635346754,0.18,0.0033892030939002018,0.001195257042464732,0.002427855076629271
448,0.0,200,0,0,1,0,0.20535714285714285,0.06,0.29910714285714285,0.18,0.0009347751663139422,0.00043426675937371326,0.001805244643590413
449,22.0,96,1,0,1,0,0.20489977728285078,0.06,0.2984409799554566,0.18,0.0005371522805956012,0.00045837003193446434,0.0017390781259455253
450,2.0,200,0,0,1,0,0.20444444444444446,0.06,0.29777777777777775,0.16,0.0021582974265985824,0.001099403375919792,0.0023187100440409266
451,22.0,137,1,0,1,0,0.2039911308203991,0.06,0.29711751662971175,0.16,0.0033640805990415787,0.0016730083251127327,0.002862828247122252
452,22.0,80,1,0,1,0,0.20353982300884957,0.06,0.29646017699115046,0.16,0.002272484544205946,0.001656444063289655,0.0028084237971966104
453,22.0,155,1,0,1,0,0.20309050772626933,0.06,0.2958057395143488,0.16,0.031631476511916085,0.007799493882582737,0.008953109664133535
454,2.0,200,0,0,1,0,0.2026431718061674,0.06,0.29515418502202645,0.16,0.01137687459434889,0.007014186075928137,0.008276393784869015
455,2.0,200,0,0,1,0,0.2021978021978022,0.06,0.2945054945054945,0.14,0.0035887605059264516,0.006961451112448685,0.008366398646573089
456,0.0,200,0,0,1,0,0.20175438596491227,0.06,0.29385964912280704,0.14,0.0011993464120214012,0.006350835517081123,0.0076234464326958
457,2.0,200,0,0,1,0,0.2013129102844639,0.06,0.29321663019693656,0.14,0.00040170471652368214,0.005877827529999194,0.006968373929616064
458,2.0,200,0,0,1,0,0.20087336244541484,0.06,0.2925764192139738,0.12,-1.175384037372641e-05,-0.0002900965315711801,0.0008222992356822943
459,22.0,75,1,1,1,1,0.20261437908496732,0.08,0.29411764705882354,0.14,-7.079830037825857e-05,-0.0002615713825871353,0.0008049442070259829
460,22.0,86,1,0,1,0,0.20217391304347826,0.08,0.29347826086956524,0.14,0.030523099999805556,0.005864593888567469,0.006964957309835882
461,22.0,77,1,0,1,0,0.2017353579175705,0.06,0.2928416485900217,0.14,0.02302924164238743,0.006435771030774049,0.007442432436459058
462,2.0,200,0,0,1,0,0.2012987012987013,0.06,0.2922077922077922,0.12,0.01018920732139135,0.006913098040192381,0.0081271462488412
463,2.0,200,0,0,1,0,0.20086393088552915,0.06,0.2915766738660907,0.12,0.0027111346788950066,0.006636335608733134,0.008324317254187917
464,0.0,200,0,0,1,0,0.20043103448275862,0.06,0.29094827586206895,0.12,0.000601434750707178,0.0065414595071579245,0.008653347023475363
465,22.0,157,1,0,1,0,0.2,0.06,0.2903225806451613,0.12,0.0015337168896122943,0.007112853566550257,0.009216668457574996
466,0.0,200,0,0,1,0,0.19957081545064378,0.06,0.28969957081545067,0.12,0.00018416242865241763,0.0009135028557957412,0.003187182027959352
467,2.0,200,0,0,1,0,0.19914346895074947,0.06,0.2890792291220557,0.12,0.0022062438574173416,0.0009150969018764954,0.0031573047318843236
468,2.0,200,0,0,1,1,0.1987179487179487,0.06,0.2905982905982906,0.14,0.0007797217148743416,0.0006396317717899364,0.002331986454259095
469,22.0,82,1,0,1,0,0.19829424307036247,0.06,0.2899786780383795,0.14,0.033209322800913176,0.007425936915162311,0.008885909784752585
470,2.0,200,0,0,1,0,0.19787234042553192,0.06,0.28936170212765955,0.14,0.01353287953090833,0.007400796737943892,0.008692138911414076
471,0.0,200,0,0,1,0,0.19745222929936307,0.06,0.28874734607218683,0.14,0.004734787973765263,0.007395537645423247,0.00873694861268632
472,22.0,94,1,0,1,1,0.19703389830508475,0.06,0.2902542372881356,0.16,0.004931403882519402,0.007954420562366067,0.00919732914524684
473,2.0,200,0,0,1,0,0.19661733615221988,0.06,0.28964059196617337,0.16,0.0013831660706557394,0.007266478387447933,0.008681906650819655
474,0.0,200,0,0,1,0,0.1962025316455696,0.06,0.2890295358649789,0.16,-0.0006859686804060747,0.007063581536245692,0.008922402478596268
475,22.0,115,1,0,1,0,0.1957894736842105,0.06,0.28842105263157897,0.16,-0.00042936065331078145,0.00041415941701961853,0.0022506280811085163
476,2.0,200,0,0,1,0,0.1953781512605042,0.04,0.28781512605042014,0.16,-0.00038765130595843885,-6.729316045129963e-05,0.0016684331096494134
477,22.0,193,1,0,1,0,0.1949685534591195,0.04,0.28721174004192873,0.16,-0.0004026085739968362,-6.518814746232238e-05,0.001663672031208989
478,0.0,200,0,0,1,0,0.19456066945606695,0.04,0.28661087866108786,0.16,-0.00011788058687038827,-0.0004647974747349508,0.0010850036245537921
479,2.0,200,0,0,1,0,0.1941544885177453,0.04,0.2860125260960334,0.14,-0.00043024949110167686,-0.00047221652258303947,0.0012562813489348627
480,22.0,79,1,0,1,0,0.19375,0.04,0.28541666666666665,0.14,0.0018375985673509717,0.00015254663697851357,0.0017365181460190797
481,0.0,200,0,0,1,0,0.19334719334719336,0.04,0.28482328482328484,0.12,0.0004988641945125869,0.0003274532496288884,0.0015255716423562262
482,2.0,200,0,0,1,1,0.19294605809128632,0.04,0.2863070539419087,0.14,0.00014505937242634785,0.00034661949459405153,0.0016219580808392493
483,0.0,200,0,0,1,0,0.19254658385093168,0.04,0.2857142857142857,0.14,-0.0002596358532044402,0.00031025421587105485,0.0016808889237611311
484,2.0,200,0,0,1,0,0.1921487603305785,0.02,0.28512396694214875,0.14,-0.0002912180717718436,0.00022122207165807593,0.0015982645297947329
485,0.0,200,0,0,1,0,0.19175257731958764,0.02,0.2845360824742268,0.14,-6.414397145529672e-05,-0.00021693752250871511,0.0010002866708848615
486,2.0,200,0,0,1,0,0.19135802469135801,0.02,0.2839506172839506,0.12,-9.426237241863514e-05,-0.00019545588057667373,0.0010165847484634013
487,2.0,200,0,0,1,0,0.19096509240246407,0.02,0.28336755646817247,0.12,3.714450342835415e-06,-0.00015460312266964138,0.0008637666180236466
488,0.0,200,0,0,1,0,0.19057377049180327,0.02,0.2827868852459016,0.1,-0.0004375482653314598,-0.00014211358441980338,0.000853863079441453
489,22.0,198,1,0,1,0,0.1901840490797546,0.02,0.2822085889570552,0.08,-0.00038351753156074507,-0.00016049620037529165,0.0008836772149647913
490,2.0,200,0,0,1,0,0.18979591836734694,0.02,0.2816326530612245,0.08,0.0022661000830472254,0.0003593382800934251,0.0013915566467369446
491,2.0,200,0,0,1,1,0.1894093686354379,0.02,0.2830957230142566,0.1,0.00069236551421929,0.00033240982670372434,0.0014390289336226943
492,2.0,200,0,0,1,0,0.18902439024390244,0.02,0.28252032520325204,0.1,0.00149026035578272,0.000753890999765872,0.002030301592321621
493,22.0,98,1,0,1,1,0.18864097363083165,0.02,0.2839756592292089,0.12,0.0010424935453828535,0.0007854232962693004,0.001995024453333599
494,2.0,200,0,0,1,0,0.1882591093117409,0.02,0.2834008097165992,0.12,0.00033667114569892165,0.0009201634120693143,0.0019407304554877102
495,0.0,200,0,0,1,0,0.18787878787878787,0.02,0.2828282828282828,0.12,-0.0002461573333984381,0.000903062183184602,0.002075009344003547
496,22.0,57,1,1,1,0,0.18951612903225806,0.04,0.28225806451612906,0.12,0.0020257820116339957,0.0014368227257782564,0.0026081031613048255
497,2.0,200,0,0,1,1,0.1891348088531187,0.04,0.2837022132796781,0.14,0.002028920386577469,0.0014179178077447431,0.002485933486901558
498,0.0,200,0,0,1,0,0.18875502008032127,0.04,0.28313253012048195,0.14,0.00014535710431184902,0.0008308522340030322,0.0021226136928544294
499,2.0,200,0,0,1,0,0.18837675350701402,0.04,0.28256513026052105,0.14,1.6580140837033656e-05,0.0008191964474626729,0.0020822601548516105
500,2.0,200,0,0,1,0,0.188,0.04,0.282,0.14,0.0014441092255829536,0.0013004173544977676,0.002622287350539409
501,2.0,200,0,0,1,0,0.18762475049900199,0.04,0.281437125748503,0.14,0.00031249694542955317,0.0008042821097551495,0.0021114079687031334
502,2.0,200,0,0,1,0,0.18725099601593626,0.04,0.28087649402390436,0.14,-3.988769481060801e-05,0.00023953707433247473,0.0015272802969120676
503,22.0,57,1,1,1,0,0.18886679920477137,0.06,0.2803180914512923,0.14,-3.920098194564682e-05,0.00026536874564772004,0.0015257475087564671
504,0.0,200,0,0,1,0,0.1884920634920635,0.06,0.27976190476190477,0.14,-0.0002283846730161318,0.0002874439801234985,0.0014316241685737622
505,2.0,200,0,0,1,1,0.18811881188118812,0.06,0.2811881188118812,0.16,-0.0004904749358042711,0.0002019142525823554,0.001542119260833715
506,2.0,200,0,0,1,0,0.18774703557312253,0.06,0.28063241106719367,0.16,-0.00021912711864136505,-0.00032848116902903257,0.0010699969264697984
507,22.0,183,1,0,1,0,0.1873767258382643,0.06,0.28007889546351084,0.16,-3.928642027481977e-05,-0.0002424216983332599,0.0010015774484567145
508,22.0,86,1,0,1,0,0.18700787401574803,0.06,0.2795275590551181,0.16,-0.00013552063866674113,-0.00024856908041158475,0.0010001779600141846
509,0.0,200,0,0,1,0,0.18664047151277013,0.04,0.27897838899803534,0.14,-0.00038565515784981725,-0.00029414419047873254,0.0010334711978656514
510,2.0,200,0,0,1,0,0.18627450980392157,0.04,0.2784313725490196,0.14,-5.672330454104534e-05,-0.0001588987938249602,0.0009212936072443654
511,2.0,200,0,0,1,0,0.18590998043052837,0.04,0.27788649706457924,0.14,-0.00018740847665763967,-0.00012685545725446445,0.0008279283558375709
512,2.0,200,0,0,1,1,0.185546875,0.04,0.279296875,0.16,0.0016111586152435377,0.00041960070717163945,0.0013380571685513588
513,2.0,200,0,0,1,1,0.18518518518518517,0.04,0.2807017543859649,0.18,0.0006854818699538974,0.00046228734938085836,0.0013763106395335853
514,2.0,200,0,0,1,0,0.18482490272373542,0.04,0.2801556420233463,0.18,0.0003670982377808738,0.0005938785132232169,0.0013055827436703566
515,22.0,131,1,0,1,0,0.18446601941747573,0.04,0.2796116504854369,0.18,0.00011441756259170498,0.0005788107152977773,0.0012836667598978692
516,2.0,200,0,0,1,0,0.18410852713178294,0.04,0.27906976744186046,0.18,-9.93930309531872e-05,0.000542811163525812,0.0013356478746875382
517,22.0,163,1,0,1,0,0.18375241779497098,0.04,0.27852998065764023,0.18,0.03181858871819425,0.007102550468881645,0.007740843311457184
518,2.0,200,0,0,1,1,0.1833976833976834,0.04,0.2799227799227799,0.18,0.011275944229320831,0.006443668859259333,0.007282556668970528
519,2.0,200,0,0,1,0,0.18304431599229287,0.04,0.279383429672447,0.18,0.003895005351279571,0.006295735751073153,0.007324753587670784
520,2.0,200,0,0,1,0,0.18269230769230768,0.04,0.27884615384615385,0.18,0.002484738992581168,0.00683848108472921,0.007930543960212161
521,2.0,200,0,0,1,0,0.18234165067178504,0.04,0.2783109404990403,0.18,0.0007299851574195804,0.006821384783617759,0.007959801812803561
522,22.0,166,1,0,1,1,0.18199233716475097,0.04,0.2796934865900383,0.18,0.0014685377099464398,0.006756163792742882,0.007944307698402554
523,0.0,200,0,0,1,0,0.18164435946462715,0.04,0.27915869980879543,0.18,-0.0006185775413458294,0.0005362231803883332,0.002296696952864295
524,2.0,200,0,0,1,0,0.18129770992366412,0.04,0.2786259541984733,0.18,0.0007033588121096573,0.0011360578377134516,0.002654370719792496
525,0.0,200,0,0,1,0,0.18095238095238095,0.04,0.2780952380952381,0.18,1.7575252825908196e-05,0.0005052966562307119,0.002206656325031872
526,22.0,103,1,0,1,0,0.1806083650190114,0.04,0.27756653992395436,0.18,-2.0193167505223242e-05,0.0005077474354857258,0.0022045135974822186
527,22.0,94,1,0,1,1,0.18026565464895636,0.04,0.27893738140417457,0.2,7.0711374823147e-05,0.0005623362593269121,0.0021425471795137128
528,0.0,200,0,0,1,0,0.17992424242424243,0.04,0.2784090909090909,0.2,-0.0002158229999924279,-6.940526369362488e-06,0.0017623413105229701
529,0.0,200,0,0,1,0,0.17958412098298676,0.04,0.277882797731569,0.2,-0.0001499530611631464,9.759328190739325e-05,0.0016381025289210812
530,2.0,200,0,0,1,1,0.1792452830188679,0.04,0.2792452830188679,0.22,0.0026939174378782125,0.00035821507559921883,0.0016509126203291089
531,2.0,200,0,0,1,0,0.17890772128060264,0.04,0.2787193973634652,0.22,0.0021527487366328913,0.0009365824990527472,0.002088215988143929
532,2.0,200,0,0,1,0,0.17857142857142858,0.04,0.2781954887218045,0.2,0.0006203066348189912,0.0008786442011332838,0.0020555492964485895
533,2.0,200,0,0,1,0,0.17823639774859287,0.04,0.2776735459662289,0.2,-0.0001943351736319454,0.0008582960072817514,0.0020191520557709735
534,0.0,200,0,0,1,0,0.17790262172284643,0.04,0.27715355805243447,0.2,-0.0004512143196866502,0.0007801258022227558,0.0020222562030976403
535,2.0,200,0,0,1,0,0.17757009345794392,0.04,0.2766355140186916,0.2,0.0018151398704780164,0.0007344687019358389,0.00207154912664555
536,22.0,158,1,0,1,0,0.17723880597014927,0.04,0.27611940298507465,0.2,0.03202972033389076,0.006658444736327511,0.00794124823436141
537,2.0,200,0,0,1,0,0.17690875232774675,0.04,0.2756052141527002,0.2,0.011482132029347666,0.006625508907978655,0.007986195686360588
538,2.0,200,0,0,1,0,0.17657992565055763,0.04,0.275092936802974,0.2,0.0039751028335134305,0.00656216592788769,0.008108857869625353
539,0.0,200,0,0,1,0,0.17625231910946196,0.04,0.274582560296846,0.2,0.000323868608243169,0.006429138466355653,0.008313947053324227
540,22.0,89,1,0,1,0,0.17592592592592593,0.04,0.2740740740740741,0.2,0.00010187298346596054,0.006449390870857314,0.00826138626008833
541,2.0,200,0,0,1,0,0.1756007393715342,0.04,0.2735674676524954,0.18,2.5076582883997723e-05,0.005907055501611466,0.007630539571884583
542,0.0,200,0,0,1,0,0.1752767527675277,0.04,0.2730627306273063,0.18,-0.0008804288268597561,-0.000703939997805719,0.0014161582166743755
543,2.0,200,0,0,1,0,0.17495395948434622,0.04,0.27255985267034993,0.16,-0.00031792065498292176,-0.0005376895149979078,0.0012343245897858991
544,2.0,200,0,0,1,0,0.17463235294117646,0.04,0.27205882352941174,0.16,-8.596959617103482e-05,-0.0004586141862031923,0.0011881256967675995
545,2.0,200,0,0,1,0,0.1743119266055046,0.04,0.27155963302752295,0.16,-5.966792224907108e-05,-0.00021999731458907944,0.0008146028179436939
546,22.0,43,1,1,1,1,0.17582417582417584,0.04,0.27289377289377287,0.18,1.2564731432650755e-05,-0.00020160421087001622,0.0007975928036850632
547,2.0,200,0,0,1,0,0.17550274223034734,0.04,0.27239488117001825,0.16,0.0017660908519688623,0.000362042203395788,0.0012660839724109678
548,0.0,200,0,0,1,0,0.17518248175182483,0.04,0.2718978102189781,0.16,0.0004793630472704103,0.0004736816167381335,0.0011778027995594017
549,2.0,200,0,0,1,0,0.17486338797814208,0.04,0.27140255009107467,0.16,0.0015149680520374698,0.0010005865698192338,0.001730972030574094
550,2.0,200,0,0,1,0,0.17454545454545456,0.04,0.27090909090909093,0.16,0.0004199554104015143,0.0009550715017501261,0.0017566236868426586
551,2.0,200,0,0,1,0,0.17422867513611615,0.04,0.27041742286751363,0.16,-5.720495847239653e-05,0.0008725103059173307,0.0018006517125936626
552,2.0,200,0,0,1,0,0.17391304347826086,0.04,0.26992753623188404,0.16,0.001509935809060046,0.0008183415353259988,0.0018317723426871453
553,2.0,200,0,0,1,0,0.1735985533453888,0.02,0.2694394213381555,0.16,0.001892996457251319,0.001345884760971785,0.0022117775800716117
554,0.0,200,0,0,1,0,0.17328519855595667,0.02,0.26895306859205775,0.16,0.0005623727451142595,0.000757581043943901,0.0018528115841172622
555,0.0,200,0,0,1,0,0.17297297297297298,0.02,0.26846846846846845,0.14,6.79574809487245e-05,0.0007613081568051712,0.00186778415338631
556,0.0,200,0,0,1,0,0.17266187050359713,0.02,0.26798561151079137,0.14,-0.00028897139850752506,0.0007380435141531053,0.0021011284832638923
557,22.0,114,1,0,1,0,0.17235188509874327,0.02,0.26750448833034113,0.14,-0.00021578946828226055,0.00023427082897978834,0.0016002764301665594
558,22.0,126,1,0,1,1,0.17204301075268819,0.02,0.26881720430107525,0.16,-0.00015669163711925832,0.00026131113504379756,0.0015827057757924195
559,22.0,189,1,0,1,0,0.17173524150268335,0.02,0.26833631484794274,0.16,-4.158158359469518e-05,-0.0002286519396075164,0.0010155503229107125
560,2.0,200,0,0,1,0,0.17142857142857143,0.02,0.26785714285714285,0.16,-0.00013240160408110237,-0.00022835615263466023,0.0009294669919690932
561,0.0,200,0,0,1,0,0.1711229946524064,0.02,0.26737967914438504,0.16,-0.00013332715379862328,-0.00021689412833802635,0.0010256629781142692
562,0.0,200,0,0,1,0,0.1708185053380783,0.02,0.2669039145907473,0.14,-0.0003180533141118846,-0.00016368904089176796,0.0008861519676356692
563,22.0,176,1,0,1,0,0.1705150976909414,0.02,0.2664298401420959,0.12,0.02977983401587969,0.005807450218053418,0.006880856079704244
564,0.0,200,0,0,1,0,0.1702127659574468,0.02,0.26595744680851063,0.12,0.01039548250749803,0.005732812702954107,0.007081214405152423
565,2.0,200,0,0,1,0,0.16991150442477876,0.02,0.26548672566371684,0.12,0.0036681220031785605,0.005742102822106972,0.007126191133786051
566,22.0,100,1,0,1,0,0.1696113074204947,0.02,0.26501766784452296,0.12,0.03211261134586145,0.011718048921400622,0.013031089207572222
567,0.0,200,0,0,1,0,0.1693121693121693,0.02,0.26455026455026454,0.12,0.011641026840139302,0.011719344241537328,0.01304874002192082
568,2.0,200,0,0,1,0,0.16901408450704225,0.02,0.2640845070422535,0.1,0.006324880730135166,0.012284536407860288,0.013558743427471199
569,2.0,200,0,0,1,0,0.1687170474516696,0.02,0.26362038664323373,0.1,0.00368154408430476,0.006669958405647776,0.008283699287378113
570,0.0,200,0,0,1,0,0.16842105263157894,0.02,0.2631578947368421,0.1,0.0006862387278901707,0.006650968317015213,0.008310274014002061
571,22.0,74,1,1,1,0,0.16987740805604204,0.04,0.2626970227670753,0.1,0.003273164802738665,0.007262290898783249,0.00887917528975231
572,22.0,71,1,1,1,0,0.17132867132867133,0.06,0.26223776223776224,0.08,0.0023511936098718086,0.007265943283826346,0.008891264165751636
573,0.0,200,0,0,1,0,0.17102966841186737,0.06,0.2617801047120419,0.08,0.0008027783581962387,0.001270070972139365,0.0030109946602169656
574,22.0,51,1,1,1,0,0.17247386759581881,0.08,0.2613240418118467,0.08,0.030469576976536655,0.007257386052093352,0.008957091140167904
575,0.0,200,0,0,1,0,0.17217391304347826,0.08,0.2608695652173913,0.08,0.011028765979480394,0.006725723479612498,0.008534125845792004
576,2.0,200,0,0,1,0,0.171875,0.08,0.2604166666666667,0.08,0.0053735408979010395,0.006604116251430241,0.008640469901176402
577,2.0,200,0,0,1,0,0.17157712305025996,0.08,0.25996533795493937,0.06,0.0018499368223618448,0.006765941957040922,0.00852110360036022
578,2.0,200,0,0,1,0,0.17128027681660898,0.08,0.25951557093425603,0.06,0.0027865530535007596,0.006658908312034328,0.00845354968815809
579,0.0,200,0,0,1,0,0.17098445595854922,0.08,0.25906735751295334,0.06,0.0010634313295632132,0.0007301161883224267,0.00244326213709428
580,22.0,198,1,0,1,1,0.1706896551724138,0.08,0.2603448275862069,0.06,0.03149408324663346,0.007145636348672269,0.00877973694998218
581,2.0,200,0,0,1,0,0.1703958691910499,0.08,0.25989672977624784,0.06,0.01153731255580302,0.006905616275857028,0.008789720676439175
582,22.0,131,1,0,1,0,0.17010309278350516,0.08,0.25945017182130586,0.06,0.008034155378970047,0.007531348749012978,0.009135655896396202
583,2.0,200,0,0,1,0,0.16981132075471697,0.08,0.25900514579759865,0.06,0.004186221535272062,0.008026295478168322,0.0096947825580246
584,0.0,200,0,0,1,0,0.1695205479452055,0.08,0.2585616438356164,0.06,0.0008764842684663018,0.007373070325793378,0.009201697000982676
585,2.0,200,0,0,1,0,0.16923076923076924,0.08,0.25811965811965815,0.06,7.994740696844485e-05,0.006825421614248626,0.008668111416951433
586,22.0,64,1,1,1,0,0.17064846416382254,0.1,0.257679180887372,0.06,0.031075101704260494,0.013154559331302152,0.015065933376903559
587,0.0,200,0,0,1,0,0.17035775127768313,0.1,0.2572402044293015,0.06,0.009727924587547593,0.006422370216019772,0.008981147725517075
588,22.0,183,1,0,1,0,0.17006802721088435,0.1,0.2568027210884354,0.06,0.033224229589297466,0.011894288535870146,0.014123342442733701
589,22.0,147,1,0,1,0,0.1697792869269949,0.1,0.2563667232597623,0.06,0.018300424132334202,0.011954828880378045,0.0142303489636397
590,2.0,200,0,0,1,0,0.1694915254237288,0.1,0.2559322033898305,0.06,0.006441420546222481,0.01205544862023089,0.014154748941073193
591,2.0,200,0,0,1,0,0.1692047377326565,0.1,0.25549915397631134,0.06,0.0015118212894025549,0.011904469420874648,0.014216437485450569
592,22.0,192,1,0,1,0,0.16891891891891891,0.1,0.25506756756756754,0.06,0.0004952448567478401,0.005731932106925797,0.00776925406282271
593,2.0,200,0,0,1,0,0.16863406408094436,0.1,0.25463743676222594,0.06,-5.6321163858331e-05,0.005940780270847881,0.007565425556505488
594,2.0,200,0,0,1,0,0.16835016835016836,0.1,0.2542087542087542,0.06,-0.0006736171230174076,-3.741708471034144e-05,0.0016455343850789177
